Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Starlin Rodriguez,Cardinals (A+),23,150,8.70%,14.00%,0.62,0.293,0.36,0.383,0.743,0.09,3.9,0.336,0.1,19,2.3,0.345,114,sa508116
Tony Wolters,Indians (A+),21,340,12.10%,17.10%,0.71,0.277,0.369,0.353,0.722,0.076,2.2,0.333,-2.1,44,3.3,0.344,108,sa548197
Jacob Stallings,Pirates (A+),23,306,14.70%,20.30%,0.73,0.219,0.352,0.371,0.722,0.151,3.7,0.266,-0.4,39,4.5,0.344,113,sa526927
Delvi Cid,Orioles (A+),23,149,9.40%,20.80%,0.45,0.252,0.338,0.397,0.735,0.145,5.8,0.295,-0.6,19,1.4,0.343,108,sa455960
Bijan Rademacher,Cubs (A+),22,160,8.80%,15.00%,0.58,0.276,0.338,0.407,0.744,0.131,7.1,0.317,0.5,20,2.3,0.343,113,sa658233
Pin-Chieh Chen,Cubs (A+),21,198,11.10%,17.70%,0.63,0.281,0.369,0.351,0.72,0.07,6.3,0.343,0.7,25,2.8,0.343,113,sa549901
Anthony Giansanti,Cubs (A+),24,189,10.60%,16.40%,0.65,0.285,0.367,0.364,0.731,0.079,4.7,0.343,-0.7,24,2.7,0.343,113,sa503822
Yorman Rodriguez,Reds (A+),20,277,7.90%,27.80%,0.29,0.251,0.319,0.47,0.789,0.219,7,0.327,-0.2,39,1.3,0.343,104,9922
Gerson Montilla,Diamondbacks (A+),23,607,7.10%,17.50%,0.41,0.282,0.334,0.446,0.78,0.164,4.8,0.317,0.6,85,2.6,0.342,103,sa502539
Cole Leonida,Nationals (A+),24,210,10.00%,27.60%,0.36,0.225,0.319,0.427,0.746,0.202,2,0.265,-0.7,27,1.7,0.342,107,sa526399
Nick Baligod,Blue Jays (A+),25,303,8.90%,7.60%,1.17,0.283,0.351,0.382,0.733,0.099,4.2,0.302,0,38,3.9,0.342,112,sa546673
Carlos Perdomo,Astros (A+),23,217,10.60%,7.40%,1.44,0.294,0.369,0.385,0.754,0.091,5.9,0.305,-1.3,30,0.8,0.342,103,sa504867
Shawn Mcgill,Braves (A+),29,208,7.70%,12.50%,0.62,0.269,0.341,0.392,0.734,0.124,4.9,0.306,0.3,27,1.6,0.341,106,sa327860
Jabari Henry,Mariners (A+),22,123,13.00%,19.50%,0.67,0.238,0.336,0.438,0.774,0.2,5.1,0.269,-0.5,17,0.4,0.341,103,sa503328
Austin Hedges,Padres (A+),20,266,8.30%,16.90%,0.49,0.27,0.343,0.425,0.768,0.155,4.5,0.314,-0.9,37,0.8,0.341,102,sa597799
Brian Hernandez,Angels (A+),24,587,8.70%,15.20%,0.57,0.294,0.358,0.4,0.758,0.106,3.4,0.342,-1.7,81,1.8,0.341,102,sa503330
Darnell Sweeney,Dodgers (A+),22,613,7.00%,24.60%,0.28,0.275,0.329,0.455,0.784,0.179,8.1,0.355,0.1,85,1.8,0.341,102,sa503386
Justin Trapp,Royals (A+),22,566,9.00%,20.80%,0.43,0.257,0.34,0.39,0.73,0.133,6.5,0.318,0.9,72,4,0.341,106,sa503022
Pratt Maynard,Dodgers (A+),23,279,14.70%,14.70%,1,0.246,0.36,0.381,0.741,0.136,2.8,0.275,-0.4,38,0.7,0.34,102,sa577962
Alexander Burg,Marlins (A+),25,229,9.60%,25.30%,0.38,0.266,0.342,0.384,0.726,0.118,3,0.352,-0.5,28,2.7,0.34,110,sa502124
Austin Barnes,Marlins (A+),23,417,12.50%,14.10%,0.88,0.26,0.367,0.343,0.71,0.083,3.4,0.298,-0.1,51,4.8,0.34,110,sa578958
Henry Ramos,Red Sox (A+),21,540,10.20%,18.50%,0.55,0.252,0.33,0.416,0.745,0.164,5.7,0.291,-3.1,69,3.4,0.339,105,sa548440
Francisco Martinez,Tigers (A+),22,314,6.70%,17.50%,0.38,0.295,0.347,0.378,0.726,0.083,5.2,0.353,0.8,38,3.3,0.338,110,sa503297
Kyle Gaedele,Padres (A+),23,508,8.50%,25.20%,0.34,0.256,0.33,0.44,0.77,0.184,8.3,0.326,2.1,69,0.6,0.338,101,sa579865
Anthony Phillips,Mariners (A+),23,485,10.10%,19.00%,0.53,0.259,0.351,0.4,0.75,0.14,4.7,0.309,-2.3,66,0.5,0.338,101,sa392886
Kellin Deglan,Rangers (A+),21,359,9.20%,26.20%,0.35,0.231,0.331,0.393,0.723,0.162,2.5,0.289,-0.2,45,1.9,0.338,104,sa548189
Carlos Alonso,Phillies (A+),25,536,11.00%,13.20%,0.83,0.26,0.36,0.349,0.709,0.088,3.4,0.298,-0.7,65,5.6,0.338,109,sa525881
Grant Buckner,White Sox (A+),25,474,8.60%,17.50%,0.49,0.254,0.331,0.396,0.727,0.142,4.1,0.293,-0.5,59,2.3,0.338,104,sa599302
Juan Duran,Reds (A+),21,456,9.90%,29.40%,0.34,0.251,0.323,0.45,0.773,0.199,4,0.32,-1.9,62,0.2,0.338,100,sa503255
Chad Wright,Tigers (A+),23,380,10.50%,10.80%,0.98,0.286,0.365,0.347,0.711,0.061,6.1,0.324,0.2,46,3.6,0.337,109,sa546600
Kyle Johnson,Mets (A+),23,214,7.90%,16.40%,0.49,0.278,0.344,0.38,0.724,0.102,6.8,0.32,0.3,26,2,0.337,109,sa658623
Luis Sardinas,Rangers (A+),20,432,7.40%,12.50%,0.59,0.298,0.358,0.36,0.719,0.063,7.1,0.339,1.8,54,1.9,0.337,104,13153
Josh Elander,Braves (A+),22,252,10.30%,19.00%,0.54,0.262,0.345,0.371,0.716,0.109,3.2,0.316,0,31,1,0.337,103,sa503164
Kevin Medrano,Diamondbacks (A+),23,340,10.60%,12.60%,0.84,0.297,0.379,0.345,0.724,0.048,5.1,0.345,0.1,46,-0.2,0.336,100,sa577957
Gary Sanchez,Yankees (A+),20,399,7.00%,17.80%,0.39,0.254,0.313,0.42,0.733,0.166,2.5,0.28,0,48,3.5,0.336,108,sa549555
Yeison Asencio,Padres (A+),23,257,3.90%,11.30%,0.34,0.296,0.319,0.457,0.776,0.16,3.9,0.315,-0.3,34,-0.4,0.335,99,sa548016
Scott Wingo,Dodgers (A+),24,364,13.70%,22.30%,0.62,0.227,0.371,0.336,0.707,0.108,6.8,0.302,0.8,49,-0.7,0.335,99,sa598178
Daniel Gamache,Pirates (A+),22,553,10.50%,25.10%,0.42,0.258,0.342,0.373,0.715,0.115,4,0.35,-2.2,66,4.2,0.334,107,sa597966
Chris Berset,Reds (A+),25,159,11.90%,15.70%,0.76,0.248,0.344,0.394,0.738,0.146,1.7,0.278,-0.5,21,-0.4,0.334,98,sa549458
Mitchell Haniger,Brewers (A+),22,365,8.80%,18.60%,0.47,0.25,0.323,0.396,0.72,0.146,4.6,0.298,-0.6,43,2.7,0.334,107,sa502733
Juan Silverio,Reds (A+),22,531,2.10%,20.50%,0.1,0.286,0.304,0.473,0.777,0.186,3.8,0.329,-2.3,70,-1.4,0.334,98,sa455632
Jonathan Goncalves,Twins (A+),24,343,9.00%,21.00%,0.43,0.266,0.342,0.372,0.714,0.106,6.8,0.338,1,41,2.5,0.334,106,sa456464
Tyler Massey,Rockies (A+),23,496,7.30%,19.20%,0.38,0.267,0.332,0.425,0.757,0.158,6,0.315,-3.2,66,-1.4,0.334,98,sa455277
Caleb Ramsey,Nationals (A+),24,528,6.10%,13.10%,0.46,0.29,0.337,0.385,0.722,0.095,5.7,0.324,-1.1,65,1,0.334,102,sa526470
Rashun Dixon,Athletics (A+),22,348,13.80%,33.30%,0.41,0.207,0.339,0.4,0.739,0.193,5.6,0.292,1.1,46,-1.1,0.334,98,sa455106
Trever Adams,Rangers (A+),24,577,9.20%,20.50%,0.45,0.257,0.333,0.385,0.719,0.128,4.3,0.309,-0.8,70,0.8,0.333,101,sa546549
Stephen Wickens,Twins (A+),24,452,10.00%,12.20%,0.82,0.26,0.35,0.355,0.704,0.095,6.6,0.291,2.6,53,2.9,0.333,106,sa546622
Elmer Reyes,Braves (A+),22,472,4.20%,15.50%,0.27,0.285,0.321,0.406,0.728,0.121,5.6,0.33,0.8,57,0.5,0.333,101,sa506274
Steven Moya,Tigers (A+),21,388,4.60%,27.30%,0.17,0.255,0.296,0.433,0.729,0.178,6.9,0.327,1,46,2.5,0.333,106,11854
Steve Bumbry,Orioles (A+),25,110,12.70%,30.90%,0.41,0.221,0.318,0.411,0.729,0.189,4.1,0.281,-0.5,13,0.1,0.332,101,sa501637
Aderlin Mejia,Twins (A+),21,328,7.90%,9.10%,0.87,0.308,0.359,0.349,0.708,0.041,4.6,0.337,-1.3,39,1.9,0.332,105,sa550598
Peter Mooney,Blue Jays (A+),22,316,14.90%,12.00%,1.24,0.244,0.365,0.321,0.686,0.076,5.3,0.277,0.2,37,1.8,0.332,105,sa503239
Drew Vettleson,Rays (A+),21,516,7.80%,15.10%,0.51,0.274,0.331,0.388,0.718,0.113,4.1,0.318,-2,60,2.8,0.331,105,sa548166
Michael Gilmartin,- - -,25,269,12.30%,17.50%,0.7,0.235,0.347,0.367,0.714,0.133,3.6,0.269,0,33,-0.1,0.331,99,sa502326
Brian Humphries,Rockies (A+),23,476,2.90%,17.20%,0.17,0.3,0.323,0.433,0.756,0.132,6.2,0.352,-0.1,62,-2.5,0.331,96,sa455430
Willy Garcia,Pirates (A+),20,480,4.80%,32.10%,0.15,0.256,0.294,0.437,0.73,0.18,6.1,0.351,0,56,2.4,0.331,105,sa547734
Kyle Waldrop,Reds (A+),21,540,5.90%,22.40%,0.26,0.258,0.304,0.462,0.766,0.204,6,0.299,0.2,70,-2.8,0.331,96,sa549095
Francisco Soriano,Nationals (A+),26,258,17.80%,20.20%,0.88,0.209,0.358,0.32,0.679,0.112,6.9,0.275,-1.1,31,-0.1,0.331,100,sa456102
Emerson Landoni,Braves (A+),24,248,6.00%,10.10%,0.6,0.276,0.328,0.386,0.714,0.11,3.9,0.302,-1,30,-0.2,0.33,99,sa455907
Mark Tracy,White Sox (A+),25,128,7.80%,34.40%,0.23,0.223,0.299,0.429,0.728,0.205,3.2,0.308,0,15,-0.1,0.33,99,sa503820
Tony Thompson,Athletics (A+),24,515,9.30%,18.60%,0.5,0.25,0.322,0.428,0.751,0.178,3.3,0.277,0.6,66,-3.5,0.329,95,sa546717
T.J. Rivera,Mets (A+),24,559,6.10%,13.10%,0.47,0.289,0.348,0.351,0.698,0.062,4.3,0.333,0.1,64,1.8,0.329,103,sa599382
William Swanner,Rockies (A+),21,407,10.80%,31.70%,0.34,0.239,0.324,0.425,0.75,0.186,4.3,0.33,-0.5,52,-3,0.329,95,sa549202
Dan Fiorito,Yankees (A+),22,285,9.80%,18.20%,0.54,0.272,0.356,0.332,0.688,0.06,4.5,0.338,0.2,33,0.9,0.329,103,sa732908
Aderlin Rodriguez,Mets (A+),21,264,4.20%,16.30%,0.26,0.26,0.295,0.427,0.722,0.167,2.1,0.278,-0.3,30,0.8,0.328,103,sa511026
Stetson Allie,Pirates (A+),22,284,14.40%,28.90%,0.5,0.229,0.342,0.356,0.697,0.127,2,0.323,-0.9,33,0.9,0.328,103,sa548192
Gary Mitchell,Angels (A+),24,212,10.80%,36.80%,0.29,0.246,0.343,0.377,0.72,0.131,6.5,0.406,0.2,27,-1.6,0.328,94,sa549568
Tucker Nathans,Orioles (A+),24,177,9.00%,19.20%,0.47,0.277,0.341,0.358,0.699,0.082,4.9,0.344,0.1,21,-0.4,0.328,98,sa732567
Joe De Pinto,White Sox (A+),24,214,10.30%,12.10%,0.85,0.236,0.33,0.368,0.698,0.132,4.8,0.256,-0.1,25,-0.7,0.327,97,sa577723
Saxon Butler,Yankees (A+),23,252,7.90%,19.40%,0.41,0.257,0.325,0.376,0.702,0.119,2.5,0.309,-0.7,29,0.6,0.327,102,sa658939
Bruce Maxwell,Athletics (A+),22,197,9.60%,17.30%,0.56,0.263,0.335,0.394,0.729,0.131,1,0.297,0,25,-1.7,0.327,94,sa657933
Travis Jankowski,Padres (A+),22,556,9.70%,17.30%,0.56,0.286,0.356,0.355,0.711,0.069,8.5,0.35,7.5,70,-5.1,0.326,93,sa577924
Brennan Gowens,Angels (A+),23,341,9.40%,19.10%,0.49,0.274,0.352,0.358,0.71,0.084,7.1,0.35,0,43,-3.2,0.326,93,sa578134
Jesse Wierzbicki,Astros (A+),24,111,9.00%,9.90%,0.91,0.245,0.351,0.351,0.702,0.106,2.8,0.256,-1,14,-1,0.326,93,sa599282
Jeff Mcvaney,Tigers (A+),23,529,7.40%,16.40%,0.45,0.252,0.327,0.368,0.695,0.116,6,0.294,-0.8,60,0.7,0.326,101,sa658125
William Skinner,Braves (A+),24,247,4.50%,36.00%,0.12,0.218,0.252,0.483,0.735,0.265,2.9,0.269,-0.3,29,-1.1,0.326,96,sa598620
Justin Miller,Nationals (A+),24,262,6.50%,17.90%,0.36,0.253,0.309,0.401,0.71,0.148,6.9,0.294,1,30,-1.2,0.325,96,sa549344
Preston Beck,Rangers (A+),22,380,12.40%,16.30%,0.76,0.245,0.345,0.342,0.686,0.096,5.4,0.291,0.1,44,-1.8,0.325,96,sa621361
Bo Greenwell,Indians (A+),24,273,8.80%,12.80%,0.69,0.246,0.319,0.381,0.7,0.135,5.6,0.271,0.5,31,-1.5,0.325,96,sa390607
Jeff Malm,Rays (A+),22,467,7.70%,20.60%,0.38,0.239,0.308,0.391,0.699,0.152,2.7,0.277,-0.6,52,-0.1,0.324,100,sa501489
Matt Williams,Cardinals (A+),23,266,9.80%,12.40%,0.79,0.262,0.34,0.342,0.681,0.08,5,0.294,0.5,30,-0.1,0.324,100,sa577691
Ryan Rieger,Marlins (A+),22,479,10.00%,16.30%,0.62,0.257,0.335,0.356,0.691,0.1,4.8,0.298,0,53,-0.2,0.324,100,sa546838
Jared Simon,Rockies (A+),24,320,5.30%,23.80%,0.22,0.249,0.313,0.422,0.735,0.173,4.2,0.301,0.6,40,-3.7,0.324,91,sa548345
Travis Adair,Orioles (A+),25,295,7.10%,10.20%,0.7,0.274,0.328,0.374,0.702,0.1,6.1,0.298,1.2,34,-1.8,0.323,95,sa455263
Anderson Feliz,Yankees (A+),21,154,10.40%,24.00%,0.43,0.265,0.34,0.346,0.685,0.081,5.6,0.354,-0.9,17,-0.1,0.323,99,sa505526
Richard Shaffer,Rays (A+),22,519,6.70%,20.40%,0.33,0.254,0.308,0.399,0.707,0.145,4.2,0.299,1,57,-0.5,0.323,99,sa502168
Zach Wright,Angels (A+),23,272,9.60%,21.30%,0.45,0.253,0.345,0.356,0.701,0.103,3.8,0.32,-0.6,33,-3.4,0.323,91,sa577954
David Kandilas,Rockies (A+),22,415,10.60%,20.00%,0.53,0.265,0.349,0.354,0.702,0.089,6.5,0.329,2.4,51,-5.2,0.322,91,sa503288
Deven Marrero,Red Sox (A+),22,376,11.20%,16.00%,0.7,0.256,0.341,0.334,0.676,0.078,5.6,0.307,3.2,43,-2.6,0.322,94,sa501951
Jerrud Sabourin,Indians (A+),23,502,11.20%,12.70%,0.88,0.26,0.345,0.339,0.683,0.078,1.8,0.293,-1.1,57,-3.5,0.322,94,sa546776
Joey Demichele,White Sox (A+),22,615,10.10%,20.50%,0.49,0.246,0.323,0.366,0.689,0.12,5.6,0.304,0.6,70,-4.4,0.322,94,sa621612
Ryan Ortiz,Athletics (A+),25,106,12.30%,29.20%,0.42,0.202,0.33,0.371,0.701,0.169,4.1,0.273,-0.5,13,-1.4,0.321,90,sa501529
Wes Darvill,Cubs (A+),21,335,9.00%,20.00%,0.45,0.253,0.324,0.365,0.689,0.111,5.6,0.313,-2.5,37,-0.8,0.321,98,sa501490
Eric Stamets,Angels (A+),21,571,6.00%,11.60%,0.52,0.281,0.335,0.375,0.71,0.095,6.3,0.315,1.3,69,-8.1,0.321,90,sa621787
Isaac Galloway,Marlins (A+),23,372,3.20%,19.60%,0.16,0.271,0.297,0.406,0.703,0.135,7.1,0.325,0.7,40,-1.3,0.32,97,sa454974
Jamal Austin,Mariners (A+),22,586,7.50%,11.80%,0.64,0.288,0.346,0.356,0.701,0.067,8.3,0.329,1.8,70,-8.8,0.32,89,sa526245
Yem Prades,Royals (A+),25,162,3.10%,18.50%,0.17,0.289,0.313,0.395,0.707,0.105,6.3,0.355,-0.3,18,-1.5,0.319,92,sa596392
Derrick Chung,Blue Jays (A+),25,270,7.40%,11.10%,0.67,0.287,0.341,0.336,0.677,0.049,2.9,0.324,0,29,-1.1,0.319,96,sa621647
Royce Bolinger,Rangers (A+),22,298,5.70%,22.80%,0.25,0.261,0.308,0.39,0.698,0.129,5.2,0.33,-0.8,33,-2.9,0.319,92,sa658031
Major Blair,Giants (A+),25,267,10.90%,22.50%,0.48,0.229,0.343,0.341,0.684,0.112,4.4,0.296,-2.1,32,-4.2,0.319,88,sa599407
Casio Grider,Dodgers (A+),25,348,8.30%,23.00%,0.36,0.258,0.342,0.352,0.695,0.094,8.5,0.347,-0.4,41,-5.8,0.318,88,sa501723
Mike Dowd,Mariners (A+),23,137,1.50%,12.40%,0.12,0.281,0.314,0.406,0.72,0.125,3.2,0.3,-0.5,16,-2.3,0.318,88,sa578097
Mason Williams,Yankees (A+),21,461,8.50%,13.20%,0.64,0.261,0.327,0.35,0.676,0.089,5.5,0.299,-0.8,49,-2.4,0.317,95,sa548309
Levi Michael,Twins (A+),22,375,13.10%,17.90%,0.73,0.229,0.331,0.34,0.67,0.111,7.2,0.272,3.2,40,-2,0.317,95,sa526207
Chad Stang,Brewers (A+),24,259,8.90%,27.40%,0.32,0.254,0.327,0.346,0.673,0.092,6.8,0.355,-0.3,28,-1.4,0.317,95,sa501594
Hector Guevara,Rays (A+),21,305,2.60%,7.20%,0.36,0.26,0.29,0.403,0.693,0.142,6.2,0.261,1.1,32,-1.6,0.317,95,sa504966
Patrick Wisdom,Cardinals (A+),21,102,8.80%,22.50%,0.39,0.25,0.317,0.359,0.676,0.109,2.8,0.313,0.1,11,-0.5,0.317,95,sa657868
Myrio Richard,Athletics (A+),24,507,6.50%,17.80%,0.37,0.256,0.314,0.402,0.716,0.146,4.3,0.295,-0.7,60,-8.8,0.317,87,sa501560
Christopher Lofton,Giants (A+),23,516,8.70%,20.30%,0.43,0.258,0.331,0.374,0.705,0.117,7.5,0.325,-1.6,61,-9,0.317,87,sa548460
Evan Marzilli,Diamondbacks (A+),22,536,11.00%,26.70%,0.41,0.25,0.342,0.346,0.687,0.096,5.7,0.354,-0.1,63,-9.6,0.316,87,sa621523
Ryan Delgado,Athletics (A+),25,100,7.00%,21.00%,0.33,0.231,0.3,0.418,0.718,0.187,4.1,0.258,0,12,-1.8,0.316,86,sa549953
Jerome Pena,Orioles (A+),24,526,12.50%,23.40%,0.54,0.222,0.324,0.349,0.673,0.127,4.5,0.28,-0.8,57,-6.4,0.316,90,sa503393
Jonathon Berti,Blue Jays (A+),23,576,9.90%,15.60%,0.63,0.25,0.338,0.323,0.661,0.073,7.8,0.298,3.4,61,-3.8,0.316,94,sa598490
Keury De La Cruz,Red Sox (A+),21,575,5.40%,22.60%,0.24,0.258,0.297,0.398,0.696,0.14,5.9,0.32,-0.8,62,-7.1,0.316,90,sa506223
Harold Martinez,Phillies (A+),23,347,6.10%,23.30%,0.26,0.272,0.317,0.362,0.679,0.09,4.5,0.355,0.6,36,-2.3,0.316,94,sa455422
B.J. Guinn,Padres (A+),24,371,8.60%,21.30%,0.41,0.252,0.324,0.38,0.704,0.128,5.9,0.318,-2.4,43,-6.9,0.316,86,sa390642
Marcus Knecht,Blue Jays (A+),23,458,5.90%,23.10%,0.25,0.239,0.297,0.382,0.679,0.143,4.9,0.292,0.2,48,-3.4,0.314,93,sa455466
David Nick,Diamondbacks (A+),23,313,4.80%,18.50%,0.26,0.259,0.294,0.428,0.722,0.168,6,0.291,0.9,36,-6.3,0.314,85,sa501268
Jonathan Roof,Phillies (A+),24,275,8.70%,12.40%,0.71,0.246,0.31,0.363,0.673,0.117,5.2,0.269,-0.9,28,-2.3,0.313,93,sa546779
Daniel Stienstra,Cardinals (A+),24,451,6.20%,10.40%,0.6,0.276,0.324,0.343,0.667,0.067,1.6,0.302,-1.2,47,-3.9,0.313,92,sa598316
Ryan Cavan,Giants (A+),26,327,6.40%,12.80%,0.5,0.283,0.331,0.367,0.698,0.083,2.5,0.318,-1.7,37,-6.9,0.313,84,sa501906
Michael Hernandez,Tigers (A+),29,166,6.00%,25.30%,0.24,0.224,0.271,0.421,0.692,0.197,4.3,0.269,-0.5,17,-1.5,0.312,92,sa325559
Jake Skole,Rangers (A+),21,437,15.80%,21.50%,0.73,0.211,0.338,0.302,0.64,0.091,4.5,0.273,-0.3,46,-6.6,0.312,88,sa548177
B.A. Vollmuth,Athletics (A+),23,543,10.30%,29.70%,0.35,0.212,0.301,0.408,0.709,0.195,2.6,0.267,0,61,-11.9,0.312,84,sa526567
Trevor Story,Rockies (A+),20,554,8.10%,33.00%,0.25,0.233,0.305,0.394,0.7,0.161,7.7,0.343,4.1,62,-12.4,0.311,83,sa597765
Nathan Melendres,Mariners (A+),23,280,4.30%,13.90%,0.31,0.26,0.295,0.422,0.717,0.163,6.6,0.28,0.2,31,-6.3,0.311,83,sa546710
Cody Hawn,Brewers (A+),24,353,6.80%,23.20%,0.29,0.248,0.3,0.374,0.675,0.126,2.2,0.304,-0.2,36,-3.7,0.31,91,sa526271
Matt Lipka,Braves (A+),21,571,5.10%,18.70%,0.27,0.251,0.305,0.362,0.667,0.11,8,0.307,1.2,59,-9.6,0.31,86,sa548175
Anthony Garcia,Cardinals (A+),21,386,6.70%,24.60%,0.27,0.217,0.286,0.383,0.669,0.165,4.2,0.257,0.3,39,-4.2,0.31,90,sa502038
Kes Carter,Rays (A+),23,454,7.00%,22.00%,0.32,0.235,0.297,0.374,0.671,0.139,6.5,0.293,-1,46,-5,0.31,90,sa597800
Micah Johnson,White Sox (A+),22,228,4.40%,11.80%,0.37,0.275,0.309,0.36,0.67,0.085,8.3,0.31,1.3,24,-3.9,0.309,86,sa621496
Andy Workman,Angels (A+),24,490,8.40%,24.30%,0.34,0.235,0.311,0.381,0.692,0.146,6.4,0.301,-0.2,54,-11.8,0.309,82,sa546865
Tim Ferguson,Royals (A+),24,142,7.70%,24.60%,0.31,0.254,0.317,0.338,0.655,0.085,3.6,0.333,-0.8,15,-2.5,0.309,86,sa526812
Ryan Wright,Reds (A+),23,445,5.80%,14.80%,0.39,0.265,0.311,0.384,0.695,0.119,3.8,0.296,-0.5,49,-10.7,0.309,82,sa577732
Kevin Keyes,Nationals (A+),24,482,7.10%,27.40%,0.26,0.233,0.293,0.378,0.671,0.144,3.8,0.3,-0.1,50,-8.5,0.309,85,sa392183
Benjamin Mcmahan,Brewers (A+),23,246,6.10%,22.80%,0.27,0.246,0.293,0.377,0.67,0.132,6.2,0.302,0.3,25,-2.9,0.309,90,sa455566
Yazy Arbelo,Diamondbacks (A+),25,114,12.30%,27.20%,0.45,0.211,0.325,0.347,0.672,0.137,1.5,0.27,0,13,-2.8,0.309,82,sa549324
Brock Bond,Giants (A+),27,429,11.40%,14.70%,0.78,0.24,0.339,0.324,0.663,0.084,4.8,0.279,-0.7,47,-10.7,0.308,82,sa390639
Daniel Mateo,Royals (A+),21,486,8.80%,17.10%,0.52,0.231,0.307,0.348,0.655,0.117,2.9,0.267,-1.7,50,-8.8,0.308,85,sa506334
Austin Nola,Marlins (A+),23,489,11.00%,18.80%,0.59,0.232,0.331,0.308,0.639,0.075,4.1,0.295,-0.2,49,-6.1,0.308,89,sa577789
Kelby Tomlinson,Giants (A+),23,148,8.10%,21.60%,0.38,0.276,0.338,0.328,0.666,0.052,4.1,0.359,0.5,16,-3.8,0.308,81,sa598999
Peter Lavin,Phillies (A+),25,245,11.40%,15.90%,0.72,0.224,0.314,0.336,0.651,0.112,5.1,0.271,-1.9,24,-3.3,0.306,88,sa598644
Christopher Serritella,Phillies (A+),23,522,6.10%,23.90%,0.26,0.244,0.291,0.372,0.663,0.128,2.1,0.302,-0.2,51,-7,0.306,88,sa599332
Angel Villalona,Giants (A+),22,309,4.90%,24.60%,0.2,0.229,0.278,0.433,0.711,0.204,1.7,0.258,0,33,-8.5,0.305,80,sa392874
Phillip Pohl,Athletics (A+),22,217,5.50%,31.30%,0.18,0.227,0.29,0.407,0.698,0.18,4,0.289,0.2,23,-6,0.305,80,sa526886
Antonio Lamas,Athletics (A+),23,558,5.20%,16.70%,0.31,0.255,0.304,0.381,0.685,0.126,3.1,0.29,-0.8,60,-15.4,0.305,80,sa502224
Zack Macphee,Indians (A+),23,218,13.80%,17.00%,0.81,0.219,0.326,0.306,0.632,0.087,2.5,0.26,-0.3,22,-4.6,0.305,83,sa455455
Ronnie Freeman,Diamondbacks (A+),22,124,8.90%,17.70%,0.5,0.273,0.339,0.318,0.657,0.045,1.7,0.333,0,13,-3.5,0.304,79,sa658013
Timothy Saunders,Cubs (A+),23,256,9.00%,27.00%,0.33,0.226,0.316,0.321,0.637,0.095,8.6,0.311,2.9,25,-3.9,0.304,86,sa658896
JaDamion Williams,Twins (A+),22,162,11.70%,23.50%,0.5,0.236,0.333,0.293,0.626,0.057,4.6,0.314,-0.3,16,-2.5,0.304,86,sa548483
Jose Osuna,Pirates (A+),20,500,7.00%,15.20%,0.46,0.244,0.298,0.357,0.655,0.112,4.7,0.275,1,48,-7.8,0.303,86,sa546540
Eric Avila,Pirates (A+),23,118,3.40%,21.20%,0.16,0.234,0.259,0.414,0.673,0.18,5.3,0.274,-0.2,11,-1.9,0.303,86,sa507189
Abel Baker,Angels (A+),22,341,6.70%,26.70%,0.25,0.252,0.302,0.384,0.686,0.132,3.7,0.335,0,36,-10,0.303,78,sa599395
Elliott Soto,Cubs (A+),23,162,10.50%,14.80%,0.71,0.244,0.331,0.304,0.635,0.059,3,0.284,-0.1,16,-2.6,0.303,86,sa390666
Connor Narron,Orioles (A+),21,113,16.80%,23.00%,0.73,0.196,0.336,0.272,0.608,0.076,1.6,0.258,-0.1,11,-2.5,0.303,81,sa548331
Charlie Valerio,Indians (A+),22,210,9.50%,22.90%,0.42,0.238,0.305,0.346,0.651,0.108,2.4,0.3,-0.1,21,-4.8,0.302,81,sa547851
Robert Haney,Giants (A+),24,397,8.60%,18.90%,0.45,0.257,0.326,0.338,0.664,0.081,3.4,0.314,0.1,41,-12.1,0.302,77,sa549576
Cameron Garfield,Brewers (A+),22,440,3.20%,22.50%,0.14,0.25,0.28,0.379,0.658,0.129,3.8,0.308,-0.8,42,-7.5,0.302,85,sa500836
Francisco Arcia,Yankees (A+),23,147,8.20%,16.30%,0.5,0.233,0.317,0.318,0.635,0.085,4.6,0.272,0.1,14,-2.5,0.301,85,sa455908
Brenden Webb,Orioles (A+),23,337,10.70%,31.80%,0.34,0.201,0.298,0.345,0.642,0.143,5.6,0.283,0.4,33,-7.9,0.301,80,sa502672
Juan Perez,Reds (A+),21,517,6.60%,20.10%,0.33,0.251,0.299,0.38,0.679,0.13,7.2,0.302,1,54,-16.1,0.301,77,sa599306
Glynn Davis,Orioles (A+),21,410,10.50%,18.00%,0.58,0.234,0.316,0.313,0.629,0.08,5.8,0.288,0.6,40,-9.8,0.301,80,sa598601
AJ Pettersen,Twins (A+),24,153,5.90%,6.50%,0.9,0.248,0.329,0.302,0.631,0.054,5.2,0.256,0.3,14,-2.7,0.3,84,sa546810
Charley Thurber,Mets (A+),23,309,8.10%,20.70%,0.39,0.227,0.301,0.343,0.644,0.116,4,0.279,-0.7,29,-5.5,0.3,84,sa577878
Cam Maron,Mets (A+),22,325,11.70%,15.10%,0.78,0.235,0.327,0.295,0.622,0.06,3.2,0.284,0,30,-5.8,0.3,84,sa503041
