Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Juan Lagares,Mets (A),21,307,2.30%,14.30%,0.16,0.297,0.315,0.448,0.763,0.152,8.6,0.329,2.8,41,4.3,0.34,112,5384
Jaime Ortiz,Dodgers (A),21,334,5.70%,15.90%,0.36,0.273,0.32,0.428,0.748,0.154,4.2,0.307,-0.1,44,2.3,0.34,106,sa326826
Ryan Jackson,Cardinals (A),22,355,13.50%,17.70%,0.76,0.272,0.366,0.348,0.714,0.076,4.3,0.331,-1.9,46,2,0.339,105,6596
Deangelo Mack,Yankees (A),23,475,9.70%,20.80%,0.46,0.252,0.331,0.408,0.739,0.156,4.4,0.304,-1.9,63,5.9,0.338,110,sa501766
Kent Walton,Athletics (A),23,227,6.20%,21.60%,0.29,0.27,0.33,0.407,0.737,0.137,5.5,0.34,-0.1,29,1.1,0.338,104,sa502153
Christopher Murrill,Rays (A),22,312,6.70%,18.90%,0.36,0.291,0.35,0.374,0.724,0.083,7.9,0.361,1.9,40,1.5,0.337,104,sa502801
Rafael Ynoa,Dodgers (A),22,496,7.50%,11.10%,0.67,0.283,0.338,0.392,0.73,0.109,6.1,0.305,1.9,64,2.3,0.337,104,2832
Steven Liddle,Twins (A),22,493,10.10%,16.20%,0.63,0.253,0.332,0.398,0.73,0.145,4.3,0.277,1,64,2.3,0.337,104,sa501762
Jefry Marte,Mets (A),19,366,8.20%,17.80%,0.46,0.264,0.333,0.401,0.735,0.137,4.4,0.312,-1.3,48,4.3,0.337,110,sa455738
Kevin Ahrens,Blue Jays (A),21,276,7.60%,18.50%,0.41,0.265,0.319,0.423,0.742,0.158,3.4,0.301,-1.4,36,1.2,0.337,104,sa389281
Ty Kelly,Orioles (A),21,571,11.90%,14.20%,0.84,0.259,0.352,0.37,0.721,0.111,4.6,0.302,-0.6,75,6.6,0.337,110,sa501692
Roberto Perez,Indians (A),21,466,17.20%,18.90%,0.91,0.217,0.36,0.339,0.699,0.122,3.3,0.267,-0.7,60,2,0.337,104,2900
Carlos Ramirez,Angels (A),22,302,11.60%,23.80%,0.49,0.23,0.338,0.385,0.723,0.156,4.7,0.281,-0.3,39,1.2,0.337,103,sa501605
Francisco Soriano,Nationals (A),23,414,9.90%,17.60%,0.56,0.274,0.347,0.382,0.729,0.108,7.8,0.333,-0.2,54,4.6,0.336,109,sa456102
Colin Walsh,Cardinals (A),20,120,16.70%,16.70%,1,0.214,0.358,0.337,0.695,0.122,7.2,0.25,0.6,15,0.4,0.336,103,sa526841
Jarek Cunningham,Pirates (A),20,533,5.60%,24.80%,0.23,0.258,0.309,0.436,0.745,0.178,6.6,0.327,-0.7,69,5.5,0.336,109,sa455364
Ryan Lollis,Giants (A),23,425,7.50%,12.70%,0.59,0.288,0.345,0.38,0.726,0.093,6.4,0.328,0.8,55,4.4,0.335,109,sa454709
Joe Leonard,Braves (A),21,120,5.00%,18.30%,0.27,0.268,0.303,0.446,0.749,0.179,3.5,0.307,0,16,1.2,0.335,108,sa548249
Slade Heathcott,Yankees (A),19,351,12.00%,28.80%,0.42,0.258,0.359,0.352,0.712,0.094,6.3,0.381,-1.2,45,3.4,0.335,108,sa500742
Avery Barnes,Rockies (A),23,418,5.00%,20.80%,0.24,0.294,0.337,0.399,0.736,0.106,8.1,0.368,1.8,54,4.1,0.335,108,sa501621
Pedro Zapata,Mets (A),22,400,7.30%,22.00%,0.33,0.288,0.343,0.384,0.726,0.096,8.1,0.373,2.9,52,3.9,0.335,108,sa455618
Eury Perez,Nationals (A),20,491,4.70%,15.10%,0.31,0.298,0.344,0.38,0.724,0.082,8.8,0.353,7.4,64,4.8,0.335,108,10299
Hunter Morris,Brewers (A),21,314,6.40%,18.50%,0.34,0.251,0.306,0.436,0.742,0.186,6.3,0.286,0.5,40,0.8,0.335,102,sa526553
Matt West,Rangers (A),21,457,8.30%,27.40%,0.3,0.223,0.326,0.396,0.722,0.174,5,0.288,0.6,59,4.4,0.335,108,7980
Rafael Vera,White Sox (A),22,152,5.30%,23.00%,0.23,0.279,0.322,0.414,0.736,0.136,5.6,0.371,0.2,20,1.4,0.334,108,sa455953
Kyle Skipworth,Marlins (A),20,436,7.30%,30.30%,0.24,0.249,0.312,0.426,0.738,0.176,2.8,0.328,-0.6,56,3.9,0.334,107,5298
Joey Lewis,Royals (A),22,345,12.80%,27.00%,0.47,0.243,0.339,0.38,0.719,0.137,2.5,0.332,-0.7,43,0.6,0.334,101,sa503370
Jason Christian,Athletics (A),23,235,7.20%,23.80%,0.3,0.277,0.329,0.413,0.742,0.136,7,0.353,1.3,29,0.3,0.333,101,sa454572
Nick Buss,Dodgers (A),23,278,8.60%,10.80%,0.8,0.285,0.358,0.351,0.709,0.066,7.1,0.318,1.6,35,0.3,0.333,101,6835
Ty Morrison,Rays (A),19,512,8.60%,26.00%,0.33,0.251,0.326,0.397,0.723,0.146,8.9,0.342,7.2,64,0.6,0.333,101,sa454513
Steven Souza Jr.,Nationals (A),21,344,7.80%,24.70%,0.32,0.231,0.306,0.432,0.738,0.201,8.5,0.278,1.9,44,2.8,0.333,107,5667
Hector Sanchez,Giants (A),20,341,8.20%,14.70%,0.56,0.271,0.333,0.39,0.724,0.119,2.1,0.31,-0.8,44,2.8,0.333,107,10289
Hak-Ju Lee,Cubs (A),19,551,8.90%,15.60%,0.57,0.282,0.354,0.351,0.704,0.068,7.1,0.341,3.3,69,0.5,0.333,101,sa502536
Ryan Wiegand,Rays (A),23,492,11.20%,17.30%,0.65,0.25,0.339,0.374,0.713,0.124,4.1,0.29,-0.3,61,0.4,0.332,101,sa502194
Kai Gronauer,Mets (A),23,221,8.10%,14.50%,0.56,0.267,0.349,0.361,0.71,0.094,4.4,0.308,0.2,28,1.8,0.332,107,sa456436
Jimmy Paredes,- - -,21,588,4.30%,18.20%,0.23,0.287,0.317,0.419,0.737,0.132,8.4,0.34,5.4,75,4.5,0.332,106,5481
Whit Merrifield,Royals (A),21,209,7.20%,20.10%,0.36,0.253,0.317,0.409,0.726,0.156,6.1,0.3,-0.3,26,0.1,0.332,100,sa526882
Trayce Thompson,White Sox (A),19,235,8.90%,29.40%,0.3,0.229,0.302,0.433,0.735,0.205,6.4,0.296,-0.5,30,1.7,0.332,106,sa500820
Josh Garton,Reds (A),22,350,7.70%,29.70%,0.26,0.243,0.31,0.422,0.732,0.179,5.4,0.327,-1,43,0,0.331,100,sa501645
James Beresford,Twins (A),21,540,6.30%,10.40%,0.61,0.295,0.347,0.36,0.708,0.065,5.3,0.33,-3.3,67,-0.2,0.331,100,sa392998
Destin Hood,Nationals (A),20,537,6.10%,22.20%,0.28,0.285,0.333,0.388,0.722,0.104,3.7,0.361,-1.9,68,3.6,0.331,106,sa454429
Ryde Rodriguez,Cardinals (A),22,295,5.80%,20.70%,0.28,0.274,0.325,0.391,0.716,0.117,3.7,0.337,-1.4,36,-0.2,0.331,99,sa455726
Michael Crouse,Blue Jays (A),19,105,13.30%,33.30%,0.4,0.216,0.327,0.386,0.713,0.17,7,0.327,0.1,13,-0.1,0.331,99,sa454895
Luis Mateo,Cardinals (A),20,409,9.50%,24.40%,0.39,0.249,0.335,0.372,0.706,0.123,6.6,0.333,-1.5,50,-0.3,0.33,99,sa455015
Clay Jones,Tigers (A),22,214,7.90%,14.50%,0.55,0.27,0.346,0.354,0.7,0.085,2.7,0.31,0.2,26,-0.2,0.33,99,sa549952
Jace Whitmer,Braves (A),22,160,3.10%,14.40%,0.22,0.28,0.321,0.4,0.721,0.12,4.3,0.32,0.2,20,1,0.33,105,sa501950
Mark Thomas,Rays (A),22,385,8.60%,20.50%,0.42,0.264,0.33,0.382,0.712,0.118,4.6,0.325,1.5,47,-0.5,0.33,99,sa328150
Gabe Cohen,Rays (A),22,167,4.80%,26.90%,0.18,0.293,0.329,0.401,0.731,0.108,3.5,0.402,-0.3,21,-0.2,0.33,99,sa502438
Brian Ruggiano,Dodgers (A),24,423,8.00%,21.00%,0.38,0.255,0.324,0.394,0.718,0.139,6.2,0.313,-2.7,52,-0.7,0.329,99,sa454739
Rob Brantly,Tigers (A),20,217,10.60%,10.10%,1.05,0.255,0.352,0.335,0.687,0.08,3.9,0.285,-0.5,27,-0.4,0.329,98,10655
Joe Sanders,Rockies (A),22,277,4.70%,20.90%,0.22,0.267,0.296,0.442,0.738,0.174,2.9,0.305,-1.3,35,1.3,0.328,104,sa501457
Edinson Rincon,Padres (A),19,565,7.80%,16.80%,0.46,0.25,0.315,0.399,0.714,0.149,2.8,0.283,-0.7,68,-1.7,0.328,98,sa397812
Jonathan Mota,Cubs (A),23,177,5.60%,11.90%,0.48,0.281,0.335,0.369,0.704,0.088,1.6,0.309,0,21,-0.6,0.327,97,sa291809
Jose Jimenez,Angels (A),23,344,11.60%,16.30%,0.71,0.241,0.333,0.371,0.704,0.129,3.4,0.271,0.4,42,-1.2,0.327,97,sa502566
Dan Cook,Giants (A),24,370,6.80%,21.10%,0.32,0.278,0.332,0.379,0.71,0.101,6.6,0.356,1.4,46,1.3,0.327,103,sa389391
Frederick Parejo,Cardinals (A),19,393,13.20%,24.20%,0.55,0.216,0.326,0.371,0.697,0.156,5.7,0.27,0.5,47,-1.5,0.327,97,sa396229
Logan Watkins,Cubs (A),20,520,11.20%,18.70%,0.6,0.26,0.349,0.337,0.686,0.077,7,0.33,-0.6,62,-2.1,0.326,97,4875
Cameron Satterwhite,Reds (A),23,317,7.60%,25.90%,0.29,0.253,0.312,0.411,0.723,0.158,4.4,0.32,-0.6,38,-1.4,0.326,96,sa547036
Chris Hopkins,Blue Jays (A),22,162,12.30%,13.60%,0.91,0.268,0.363,0.312,0.674,0.043,5.5,0.316,1.2,19,-0.7,0.326,96,sa455174
Everett Williams,Padres (A),19,447,11.40%,29.30%,0.39,0.244,0.333,0.372,0.704,0.128,5.9,0.352,-0.4,54,-2,0.326,96,sa500803
Jose Bonilla,Royals (A),21,332,11.40%,21.10%,0.54,0.239,0.344,0.338,0.682,0.099,4.8,0.303,-0.7,40,-1.5,0.326,96,sa394062
Jordan Cheatham,White Sox (A),22,250,6.80%,20.00%,0.34,0.274,0.324,0.394,0.718,0.119,5.7,0.335,1,31,0.7,0.326,102,sa393009
Sebastian Valle,Phillies (A),19,485,5.60%,20.80%,0.27,0.253,0.296,0.427,0.723,0.174,3,0.289,-0.2,59,1.2,0.325,102,sa455750
Cody Podraza,Rangers (A),22,178,7.30%,14.60%,0.5,0.261,0.331,0.369,0.701,0.108,5.3,0.305,-0.6,22,0.4,0.325,102,sa327888
Michael Gilmartin,Athletics (A),22,485,9.50%,24.30%,0.39,0.245,0.326,0.371,0.697,0.126,5.6,0.325,0.8,57,-2.8,0.324,95,sa502326
Leonardo Gil,Athletics (A),22,481,5.40%,22.20%,0.24,0.252,0.296,0.428,0.724,0.176,5.8,0.297,-0.1,57,-2.7,0.324,95,sa392778
Reymond Fuentes,Red Sox (A),19,414,6.00%,21.00%,0.29,0.27,0.328,0.377,0.705,0.107,8.9,0.338,6.3,50,0.6,0.324,101,10329
John Ryan Murphy,Yankees (A),19,374,9.60%,17.10%,0.56,0.255,0.327,0.376,0.703,0.121,3.8,0.292,-1.3,45,0.6,0.324,101,10346
Alan Schoenberger,Phillies (A),21,326,8.90%,23.90%,0.37,0.253,0.324,0.379,0.703,0.126,5.4,0.328,-1.9,40,0.5,0.324,101,sa392380
D'Vontrey Richardson,Brewers (A),21,593,9.80%,27.70%,0.35,0.239,0.328,0.364,0.692,0.125,6.7,0.335,-3.2,70,-3.5,0.324,95,sa501484
Grant Hogue,Astros (A),24,454,5.70%,12.80%,0.45,0.285,0.355,0.325,0.68,0.04,6.8,0.332,-0.9,55,0.4,0.323,101,sa503066
Tim Morris,Mariners (A),22,358,9.50%,24.30%,0.39,0.25,0.333,0.364,0.697,0.114,4.5,0.323,-0.1,42,-2.5,0.323,94,sa501609
Jason Smit,Indians (A),20,339,3.50%,27.10%,0.13,0.262,0.301,0.409,0.71,0.147,5.4,0.343,1.1,40,-2.4,0.323,94,sa329393
Jose Vargas,White Sox (A),22,372,5.90%,24.20%,0.24,0.254,0.305,0.402,0.707,0.149,4.2,0.317,0.4,44,-0.1,0.322,100,sa455452
Riaan Spanjer-Furstenburg,Braves (A),22,253,7.50%,16.20%,0.46,0.266,0.332,0.358,0.69,0.092,2.7,0.316,-0.8,30,-0.1,0.321,100,sa501907
Mycal Jones,Braves (A),23,219,5.00%,21.90%,0.23,0.261,0.301,0.412,0.713,0.151,4.3,0.309,0,26,-0.1,0.321,99,sa501228
Todd Cunningham,Braves (A),21,263,5.30%,11.40%,0.47,0.26,0.341,0.338,0.679,0.078,6.3,0.294,-0.3,31,-0.2,0.321,99,10822
Emerson Landoni,Yankees (A),21,294,7.10%,15.00%,0.48,0.28,0.33,0.372,0.702,0.092,5.4,0.32,-0.7,35,-0.3,0.321,99,sa455907
Didi Gregorius,Reds (A),20,548,6.00%,11.30%,0.53,0.269,0.323,0.371,0.694,0.102,6.8,0.299,0.1,63,-4.7,0.321,93,6012
Sean Nicol,Nationals (A),23,105,12.40%,14.30%,0.87,0.259,0.35,0.341,0.691,0.082,2.4,0.306,0,12,-0.1,0.321,99,sa501900
Sandy Leon,Nationals (A),21,385,13.00%,20.50%,0.63,0.249,0.345,0.335,0.68,0.086,5.1,0.317,-1.5,46,-0.5,0.32,99,5273
Taylor Krick,Marlins (A),22,140,15.70%,20.00%,0.79,0.223,0.36,0.295,0.654,0.071,2.6,0.274,0,17,-0.2,0.32,99,sa505580
Jon Alia,Padres (A),24,184,9.80%,26.60%,0.37,0.278,0.353,0.315,0.668,0.037,3.2,0.391,-0.5,21,-1.7,0.32,93,sa502979
Jonathan Villar,Phillies (A),19,420,6.20%,24.50%,0.25,0.272,0.332,0.358,0.69,0.086,8.2,0.369,2.2,50,-0.8,0.32,98,10071
Kieron Pope,Orioles (A),23,320,6.30%,29.40%,0.21,0.25,0.316,0.387,0.703,0.137,3.6,0.342,0,38,-0.8,0.319,98,sa294373
Cody Rogers,Rays (A),21,161,10.60%,24.20%,0.44,0.196,0.3,0.391,0.691,0.196,8.3,0.215,0.7,18,-1.6,0.319,92,sa501523
Andy Simunic,Astros (A),24,134,13.40%,15.70%,0.86,0.246,0.353,0.307,0.66,0.061,6.7,0.293,1.8,16,-0.3,0.319,98,sa455409
Brian Dozier,Twins (A),23,170,9.40%,9.40%,1,0.272,0.341,0.331,0.672,0.06,6.2,0.304,0.8,19,-1.7,0.319,92,9810
Jacob Kuebler,Royals (A),20,190,9.50%,18.40%,0.51,0.265,0.339,0.343,0.682,0.078,1.1,0.318,0,22,-1.9,0.319,92,sa455078
Max Stassi,Athletics (A),19,465,9.70%,30.30%,0.32,0.229,0.31,0.38,0.69,0.151,3.1,0.312,-0.7,53,-4.8,0.318,92,10059
Shane Carlson,Reds (A),23,155,5.80%,7.10%,0.82,0.275,0.316,0.387,0.703,0.113,6.1,0.286,0.2,18,-1.7,0.318,91,sa502750
Errol Hollinger,Diamondbacks (A),23,227,11.50%,24.20%,0.47,0.256,0.352,0.308,0.66,0.051,1,0.343,0,26,-2.5,0.318,91,sa503463
David Nick,Diamondbacks (A),20,553,7.40%,17.50%,0.42,0.251,0.318,0.366,0.684,0.115,6,0.296,-0.7,63,-6.1,0.318,91,sa501268
Adrian Sanchez,Nationals (A),19,107,0.00%,16.80%,0,0.317,0.33,0.356,0.686,0.038,3,0.376,-0.8,12,-0.4,0.317,97,sa503846
Leandro Castro,Phillies (A),21,556,5.90%,16.50%,0.36,0.256,0.303,0.405,0.708,0.149,7.6,0.29,-1,64,-2.5,0.316,96,sa455746
Travis Ozga,Mets (A),23,225,7.60%,14.70%,0.52,0.265,0.321,0.363,0.684,0.098,5.1,0.296,1.2,26,-1,0.316,96,sa503315
Peter Fatse,Brewers (A),22,218,11.90%,22.00%,0.54,0.212,0.315,0.38,0.695,0.168,7.6,0.259,0.7,24,-2.6,0.316,90,sa502200
Francisco Santana,Yankees (A),22,108,4.60%,20.40%,0.23,0.257,0.292,0.406,0.698,0.149,7.2,0.312,0,12,-0.5,0.316,96,sa502529
Jiwan James,Phillies (A),21,617,5.70%,21.40%,0.27,0.27,0.321,0.365,0.686,0.095,7,0.339,-1.7,71,-3.2,0.316,96,sa502525
T.J. Baxter,Orioles (A),24,459,8.90%,25.70%,0.35,0.243,0.318,0.361,0.679,0.119,7.6,0.32,1.4,53,-2.5,0.315,96,sa454931
Terrell Alliman,Angels (A),21,150,6.70%,21.30%,0.31,0.244,0.309,0.37,0.679,0.126,4.1,0.29,-0.5,17,-2,0.315,89,sa328324
Keon Broxton,Diamondbacks (A),20,603,10.80%,28.50%,0.38,0.228,0.316,0.36,0.675,0.132,6.9,0.328,-1.5,67,-8,0.315,89,sa455550
Omar Casamayor,Orioles (A),23,143,7.70%,13.30%,0.58,0.279,0.34,0.326,0.666,0.047,1.8,0.327,-0.6,16,-0.9,0.314,95,sa455973
Evan Crawford,Giants (A),21,477,7.30%,22.90%,0.32,0.252,0.316,0.363,0.68,0.111,7.9,0.328,1.5,54,-3,0.314,95,sa501547
Wilfredo Tovar,Mets (A),18,173,4.60%,6.90%,0.67,0.281,0.327,0.344,0.671,0.063,2.6,0.304,-1.3,19,-1.2,0.313,94,10416
Rogelios Noris,Pirates (A),21,438,3.40%,32.90%,0.1,0.236,0.281,0.41,0.692,0.174,6.7,0.323,1,49,-3.2,0.313,94,sa503032
Griffin Benedict,Padres (A),22,235,13.20%,14.90%,0.89,0.229,0.338,0.308,0.646,0.08,3.3,0.268,-0.5,26,-3.5,0.313,88,sa501902
Ivan Castro,Cardinals (A),22,224,8.00%,24.10%,0.33,0.246,0.308,0.369,0.677,0.123,4.5,0.318,0.4,24,-3.4,0.313,88,sa396233
Tommy Joseph,Giants (A),18,473,5.50%,24.50%,0.22,0.236,0.29,0.401,0.691,0.165,1.7,0.283,0,53,-3.6,0.312,94,sa500806
Frank Pfister,Reds (A),23,471,2.30%,14.40%,0.16,0.266,0.3,0.384,0.685,0.118,3.2,0.297,-0.8,51,-7.1,0.312,88,sa455407
Julio Cedeno,Rays (A),20,409,7.30%,18.30%,0.4,0.261,0.317,0.356,0.673,0.094,3.7,0.316,-0.3,45,-6.3,0.312,88,sa503145
Neil Medchill,Yankees (A),23,264,8.70%,31.80%,0.27,0.215,0.295,0.38,0.675,0.165,4.4,0.292,-0.7,29,-2.2,0.312,93,sa501652
Juan Graterol,Royals (A),21,120,5.00%,7.50%,0.67,0.292,0.333,0.327,0.661,0.035,1,0.317,0,13,-1.9,0.312,87,sa392987
Kyle Morgan,Pirates (A),23,328,6.40%,31.10%,0.21,0.203,0.28,0.403,0.684,0.2,6.3,0.268,0.2,37,-2.8,0.311,93,sa454702
Rene Oriental,Royals (A),26,329,6.40%,21.60%,0.3,0.254,0.306,0.371,0.677,0.117,5.1,0.31,-0.8,36,-5.3,0.311,87,sa201904
Robert Hefflinger,Braves (A),20,311,8.00%,27.30%,0.29,0.245,0.302,0.376,0.678,0.131,2.1,0.323,-1.7,34,-2.9,0.31,92,sa501502
Tyler Stampone,Orioles (A),23,279,9.00%,16.50%,0.54,0.247,0.344,0.297,0.641,0.05,3.9,0.304,0.8,31,-2.6,0.31,92,sa507865
Jeudy Valdez,Padres (A),21,590,7.30%,19.50%,0.37,0.245,0.3,0.378,0.678,0.133,6.7,0.287,0.7,63,-10.3,0.309,86,sa392932
Rafael Fernandez,Mets (A),21,197,7.10%,26.40%,0.27,0.253,0.309,0.36,0.669,0.107,6.4,0.344,0,21,-2.1,0.308,91,sa401991
Christian Vazquez,Red Sox (A),19,299,7.70%,20.70%,0.37,0.259,0.324,0.333,0.658,0.074,3.3,0.324,0.2,32,-3.5,0.307,90,9774
Avisail Garcia,Tigers (A),19,524,3.80%,21.60%,0.18,0.279,0.311,0.354,0.665,0.075,6.3,0.351,2.2,55,-10.5,0.306,84,5760
Matt Weaver,Braves (A),20,378,5.00%,22.80%,0.22,0.264,0.308,0.357,0.665,0.093,3.7,0.344,-2.9,41,-4.7,0.306,90,sa501548
Michael Swinson,Cardinals (A),20,194,9.80%,21.10%,0.46,0.216,0.306,0.345,0.651,0.129,7.4,0.268,-0.1,20,-4,0.305,83,sa455197
Dustin Biell,Rays (A),21,404,6.90%,22.50%,0.31,0.247,0.308,0.346,0.654,0.099,5.1,0.312,-1.3,42,-8.4,0.305,83,sa390432
Wang-Wei Lin,Twins (A),22,335,11.60%,17.00%,0.68,0.236,0.342,0.279,0.62,0.043,5.8,0.293,0.7,35,-7,0.305,83,sa393001
Kalian Sams,Mariners (A),23,302,7.90%,43.70%,0.18,0.18,0.266,0.414,0.679,0.233,7,0.27,-0.8,31,-6.3,0.305,83,sa381343
Josmil Pinto,Twins (A),21,392,8.20%,17.10%,0.48,0.225,0.295,0.378,0.672,0.153,4,0.246,-0.9,40,-8.2,0.305,83,6806
Alexis Espinoza,Tigers (A),21,268,2.20%,32.50%,0.07,0.241,0.28,0.391,0.671,0.15,6.8,0.342,-0.5,28,-5.7,0.305,83,sa456016
Welington Dotel,Mariners (A),24,117,5.10%,20.50%,0.25,0.241,0.291,0.389,0.679,0.148,7.9,0.298,-0.1,12,-2.5,0.305,83,sa328836
Justino Cuevas,Nationals (A),21,216,3.70%,13.40%,0.28,0.266,0.29,0.384,0.674,0.118,5.4,0.293,0,23,-3,0.304,88,sa503847
Robi Estrada,Rays (A),21,380,13.20%,16.30%,0.81,0.24,0.341,0.281,0.622,0.041,4.1,0.293,1,39,-8.3,0.304,82,sa328059
Eric Eiland,Blue Jays (A),21,377,11.70%,18.80%,0.62,0.232,0.329,0.303,0.632,0.071,7,0.294,-0.4,39,-8.2,0.304,82,sa389892
Miguel Arrendell,Astros (A),22,282,12.10%,19.90%,0.61,0.228,0.326,0.311,0.637,0.083,5.3,0.283,0.9,30,-4,0.304,88,sa503458
Terrence Dayleg,Marlins (A),22,168,6.00%,15.50%,0.38,0.242,0.295,0.366,0.661,0.124,4,0.272,0.2,18,-2.4,0.304,88,sa502108
Greg Folgia,Indians (A),22,389,9.00%,22.60%,0.4,0.23,0.307,0.344,0.651,0.114,4.8,0.287,-0.6,40,-8.6,0.304,82,sa503378
Jimmy Gulliver,Tigers (A),24,160,7.50%,26.30%,0.29,0.255,0.306,0.352,0.658,0.097,4.1,0.337,-1.2,16,-3.6,0.303,82,sa502004
David Narodowski,Diamondbacks (A),21,309,11.30%,20.40%,0.56,0.223,0.324,0.307,0.63,0.083,2.7,0.28,-1.2,31,-6.9,0.303,82,sa501748
Luis Flores,Cubs (A),23,153,9.20%,17.00%,0.54,0.216,0.296,0.358,0.654,0.142,1.1,0.236,0,16,-3.4,0.303,82,sa454795
Jeff Kobernus,Nationals (A),22,343,5.00%,16.90%,0.29,0.279,0.316,0.346,0.662,0.067,5.1,0.331,0,36,-5.1,0.303,88,9591
Stephen King,Nationals (A),22,119,12.60%,24.40%,0.52,0.184,0.328,0.286,0.613,0.102,2.2,0.239,-0.8,12,-1.8,0.302,87,sa326680
Dan Wagner,White Sox (A),21,567,6.30%,11.60%,0.55,0.27,0.319,0.33,0.649,0.06,6.4,0.304,2,59,-8.7,0.302,87,sa501936
Kevin Coddington,Reds (A),22,126,6.30%,12.70%,0.5,0.239,0.298,0.354,0.652,0.115,4.3,0.253,-1.3,13,-2.9,0.302,81,sa456348
Michael Almanzar,Red Sox (A),19,531,5.60%,21.50%,0.26,0.244,0.292,0.374,0.666,0.129,4.4,0.294,0.4,55,-8.2,0.302,87,sa455994
Justin Jackson,Blue Jays (A),21,257,10.10%,26.10%,0.39,0.249,0.328,0.301,0.629,0.052,6.6,0.348,0.8,26,-6,0.302,81,sa389926
Edward Koncel,Rangers (A),21,306,12.40%,34.60%,0.36,0.178,0.291,0.356,0.647,0.178,6.5,0.255,0.4,32,-4.8,0.302,87,sa455262
J.R. Higley,Nationals (A),22,133,9.80%,34.60%,0.28,0.233,0.303,0.353,0.656,0.121,3.8,0.352,-1,14,-2.1,0.302,87,sa455010
Chris Jacobs,Dodgers (A),21,160,6.30%,31.30%,0.2,0.215,0.263,0.409,0.672,0.195,2,0.269,0,16,-3.8,0.302,81,sa389213
Austin Markel,Marlins (A),23,122,9.00%,27.90%,0.32,0.198,0.287,0.368,0.655,0.17,3.7,0.232,0.2,13,-1.9,0.302,87,sa506818
Kyle Smith,Indians (A),22,389,6.70%,25.20%,0.27,0.246,0.313,0.326,0.638,0.079,4.4,0.333,0.3,39,-9.2,0.302,81,sa501718
Ramon Cabrera,Pirates (A),20,372,5.90%,11.30%,0.52,0.269,0.312,0.342,0.654,0.073,4.9,0.3,-1.1,39,-5.9,0.302,87,sa503033
Chad Cregar,Marlins (A),23,422,5.50%,25.60%,0.21,0.22,0.269,0.396,0.665,0.176,3.6,0.257,-1.5,44,-6.8,0.301,87,sa501753
Jiovanni Mier,Astros (A),19,573,11.00%,18.70%,0.59,0.235,0.323,0.314,0.637,0.079,5.2,0.29,0.1,59,-9.3,0.301,86,sa500732
Domingo Santana,Phillies (A),17,202,14.40%,37.60%,0.38,0.182,0.322,0.297,0.619,0.115,4,0.307,-1.5,21,-3.4,0.301,86,10348
Adam Buschini,Phillies (A),23,347,10.70%,15.60%,0.69,0.219,0.31,0.328,0.638,0.109,7.6,0.26,0.7,36,-5.8,0.3,86,sa501445
Kyle Rose,Braves (A),21,362,7.70%,19.10%,0.41,0.259,0.331,0.299,0.63,0.04,6.9,0.328,-4.4,37,-6.2,0.3,86,sa501561
Wilfred Pichardo,Red Sox (A),20,196,11.20%,25.00%,0.45,0.237,0.332,0.29,0.622,0.053,7.9,0.333,2.9,20,-3.4,0.3,85,sa455997
Aaron Bray,Astros (A),22,360,9.40%,20.60%,0.46,0.245,0.321,0.313,0.635,0.069,4.7,0.316,-0.6,37,-6.3,0.3,85,sa502333
Kyle Higashioka,Yankees (A),20,359,8.60%,17.80%,0.48,0.225,0.303,0.338,0.64,0.113,1.8,0.263,-0.8,37,-6.3,0.3,85,sa454957
Reggie Williams,Twins (A),21,407,7.60%,18.70%,0.41,0.228,0.294,0.353,0.647,0.125,4.8,0.27,-4.7,40,-10.3,0.299,80,sa390431
Derek Mccallum,Twins (A),22,189,10.10%,22.20%,0.45,0.228,0.323,0.296,0.619,0.068,2.6,0.306,-1.2,19,-4.9,0.299,79,sa501301
Jake Marisnick,Blue Jays (A),19,143,6.30%,25.90%,0.24,0.22,0.298,0.339,0.636,0.118,8.6,0.303,0.9,14,-3.7,0.299,79,11339
Angelys Nina,Rockies (A),21,440,3.40%,13.00%,0.26,0.272,0.299,0.353,0.652,0.082,6.9,0.304,1.9,45,-8.1,0.299,85,sa455672
Kyle Spraker,Rays (A),24,329,11.60%,18.50%,0.62,0.212,0.317,0.302,0.619,0.09,4.2,0.251,0.2,32,-8.6,0.299,79,sa503047
Jordan Kreke,Braves (A),23,316,7.60%,15.80%,0.48,0.248,0.323,0.305,0.628,0.057,4.6,0.299,-0.7,32,-5.8,0.298,85,sa501696
Jonathan Roof,Rangers (A),21,143,9.10%,9.80%,0.93,0.256,0.333,0.288,0.621,0.032,3.3,0.286,-1.3,14,-2.7,0.298,84,sa546779
Jesus Brito,Pirates (A),22,432,11.10%,28.50%,0.39,0.197,0.289,0.358,0.647,0.161,6.3,0.254,-0.2,44,-8.1,0.298,84,sa502605
Gary Helmick,Orioles (A),22,331,9.70%,16.60%,0.58,0.219,0.313,0.314,0.627,0.095,5.6,0.256,1.1,33,-6.2,0.298,84,sa503461
Eric Roof,Tigers (A),23,136,10.30%,29.40%,0.35,0.233,0.324,0.292,0.615,0.058,3.1,0.35,-0.9,13,-3.7,0.298,78,sa502007
