Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
James Skelton,Reds (AA),25,162,18.50%,17.90%,1.03,0.236,0.375,0.37,0.745,0.134,4.5,0.283,0.2,21,1.4,0.347,107,sa253647
Chun-Hsiu Chen,Indians (AA),22,467,9.20%,26.10%,0.35,0.26,0.33,0.45,0.781,0.19,4,0.324,-0.1,63,7.2,0.347,113,sa455954
Kuo-Hui Lo,Mariners (AA),25,170,11.20%,18.80%,0.59,0.252,0.335,0.43,0.766,0.179,7.8,0.296,0.9,22,1.4,0.347,107,sa328442
Logan Schafer,Brewers (AA),24,211,8.10%,11.80%,0.68,0.296,0.364,0.386,0.75,0.09,7.5,0.341,0,28,1.8,0.347,107,7937
Kevin Mattison,Marlins (AA),25,591,9.80%,21.50%,0.46,0.26,0.353,0.406,0.759,0.145,8.1,0.33,1.1,77,4.9,0.346,107,6635
Brock Kjeldgaard,Brewers (AA),25,229,7.40%,28.80%,0.26,0.271,0.341,0.424,0.764,0.153,3.9,0.366,0.1,30,1.9,0.346,107,sa326252
Erik Komatsu,- - -,23,521,12.30%,12.70%,0.97,0.277,0.367,0.382,0.749,0.105,4.5,0.308,0.6,68,5.1,0.346,108,8039
Jonathan Hee,Red Sox (AA),25,378,8.70%,22.50%,0.39,0.275,0.362,0.39,0.751,0.115,3,0.36,-0.3,51,5.5,0.345,112,sa454891
Ollie Linton,Diamondbacks (AA),25,399,10.30%,19.30%,0.53,0.284,0.375,0.362,0.737,0.078,6.6,0.354,0.8,52,3,0.345,106,sa455265
Jake Shaffer,Mariners (AA),23,485,6.20%,17.10%,0.36,0.287,0.333,0.443,0.776,0.156,5.3,0.33,-1.6,63,3.6,0.345,106,sa455231
Drew Garcia,White Sox (AA),25,148,10.10%,30.40%,0.33,0.264,0.347,0.416,0.763,0.152,5.2,0.378,-0.6,19,1,0.345,106,sa455332
Brian Cavazos-Galvez,Dodgers (AA),24,440,2.70%,14.30%,0.19,0.277,0.311,0.47,0.781,0.192,6.3,0.296,-1.9,57,3.1,0.345,106,sa501665
Carlos Rivero,Phillies (AA),23,538,7.10%,19.70%,0.36,0.275,0.331,0.44,0.771,0.165,3.2,0.321,-0.3,72,7.5,0.345,112,1136
Mycal Jones,Braves (AA),24,449,12.50%,20.00%,0.62,0.252,0.359,0.381,0.74,0.129,5.3,0.314,1.1,58,2.9,0.344,105,sa501228
Deangelo Mack,Yankees (AA),24,143,11.20%,19.60%,0.57,0.248,0.357,0.388,0.745,0.14,3,0.289,0.2,19,1.9,0.344,111,sa501766
Yan Gomes,Blue Jays (AA),23,309,8.10%,24.30%,0.33,0.25,0.317,0.464,0.781,0.214,1.9,0.292,0,41,4.1,0.344,111,9627
Tyler Pastornicky,Braves (AA),21,395,6.10%,8.60%,0.71,0.299,0.345,0.414,0.759,0.115,6.8,0.315,0.8,51,2.4,0.343,105,6777
Justin Greene,White Sox (AA),25,369,8.40%,33.10%,0.25,0.262,0.337,0.422,0.759,0.16,6.1,0.391,-0.6,47,2.2,0.343,105,sa455434
Elio Sarmiento,Rangers (AA),25,235,6.80%,17.90%,0.38,0.279,0.333,0.442,0.776,0.163,6.5,0.325,0,32,1.7,0.343,106,sa328997
Cody Puckett,Reds (AA),24,380,7.40%,21.10%,0.35,0.248,0.313,0.466,0.779,0.218,4.7,0.276,0.9,49,2.2,0.343,105,sa454975
Derrick Mitchell,Phillies (AA),24,531,7.50%,20.70%,0.36,0.265,0.326,0.443,0.769,0.179,5.1,0.303,-0.3,70,6.6,0.343,110,sa295726
Callix Crabbe,Blue Jays (AA),28,258,11.60%,11.20%,1.03,0.259,0.348,0.405,0.752,0.145,4.4,0.269,-1.6,34,3.1,0.342,110,4448
Kyle Hudson,Orioles (AA),24,103,9.70%,23.30%,0.42,0.308,0.376,0.363,0.739,0.055,6.1,0.418,0.5,14,1.3,0.342,110,3658
Reynaldo Rodriguez,Red Sox (AA),25,199,4.50%,24.10%,0.19,0.253,0.302,0.473,0.775,0.22,6.3,0.3,1.2,26,2.4,0.342,110,sa329131
Henry Wrigley,Rays (AA),24,495,4.60%,14.70%,0.32,0.274,0.309,0.464,0.773,0.19,3.5,0.292,-0.1,63,2.5,0.342,104,sa296971
Josh Vitters,Cubs (AA),21,488,4.50%,11.10%,0.41,0.283,0.322,0.448,0.77,0.165,3.4,0.29,-3.3,62,2.4,0.342,104,4623
Steve Singleton,- - -,25,278,3.60%,9.70%,0.37,0.295,0.329,0.437,0.765,0.142,3.7,0.315,-0.5,36,3.1,0.341,109,sa327160
Brian Rike,Rockies (AA),25,279,8.20%,35.10%,0.23,0.252,0.319,0.464,0.783,0.212,2.1,0.352,-2,37,1.5,0.341,104,sa390311
Davis Stoneburner,Rangers (AA),26,499,7.60%,18.00%,0.42,0.269,0.341,0.413,0.755,0.144,6.6,0.318,1.1,66,2.1,0.339,103,sa389184
John Drennen,Indians (AA),24,334,12.90%,17.40%,0.74,0.24,0.349,0.392,0.742,0.152,3.9,0.282,0.1,43,3.2,0.339,108,sa291168
Wil Myers,Royals (AA),20,416,12.50%,20.90%,0.6,0.254,0.353,0.393,0.745,0.138,4.5,0.312,0.6,55,1.5,0.339,103,10047
Brock Holt,Pirates (AA),23,579,8.60%,14.70%,0.59,0.288,0.356,0.387,0.743,0.1,6,0.34,-0.9,74,5.2,0.338,107,9345
Jason Bour,White Sox (AA),24,106,11.30%,22.60%,0.5,0.275,0.352,0.385,0.737,0.11,1.6,0.353,0.1,13,0.2,0.338,102,sa389222
Ben Copeland,Indians (AA),27,238,8.00%,17.60%,0.45,0.265,0.326,0.428,0.754,0.163,5.8,0.304,0.7,31,2.1,0.338,107,sa294477
Ricardo Nanita,Blue Jays (AA),30,217,5.10%,11.10%,0.46,0.299,0.341,0.408,0.749,0.109,6,0.324,1.8,28,1.8,0.338,107,sa225794
Hainley Statia,Brewers (AA),25,343,10.50%,11.10%,0.95,0.28,0.356,0.382,0.738,0.101,4.9,0.312,0.4,42,0.4,0.338,101,sa254151
Shane Peterson,Athletics (AA),23,263,11.40%,14.40%,0.79,0.26,0.357,0.379,0.736,0.119,5.9,0.299,1.6,34,0.7,0.337,102,7423
Isaias Velasquez,Rays (AA),23,232,9.50%,13.80%,0.69,0.255,0.332,0.417,0.749,0.162,6.3,0.289,-0.6,29,0.2,0.337,101,sa392362
Salvador Perez,Royals (AA),21,309,5.20%,9.70%,0.53,0.283,0.329,0.427,0.756,0.143,1.6,0.29,-0.6,40,0.7,0.337,102,7304
Jose Gil,Yankees (AA),24,290,11.40%,13.80%,0.83,0.253,0.344,0.394,0.737,0.141,2.5,0.277,-0.1,37,2.1,0.336,106,sa294329
Greg Miclat,Orioles (AA),23,495,10.90%,19.00%,0.57,0.28,0.371,0.347,0.718,0.067,8,0.355,8.6,63,3.5,0.336,106,sa454552
Kurt Mertins,Royals (AA),25,209,11.50%,19.10%,0.6,0.254,0.355,0.376,0.73,0.121,4.1,0.311,-0.2,27,0.3,0.336,101,sa327723
Nate Tenbrink,Mariners (AA),24,254,13.40%,23.60%,0.57,0.218,0.337,0.403,0.74,0.185,7.3,0.272,1,31,0,0.336,100,sa454946
Grant Green,Athletics (AA),23,587,6.60%,20.30%,0.33,0.291,0.343,0.408,0.75,0.117,3.4,0.355,-2.7,76,0.6,0.336,101,10053
Cory Harrilchak,Braves (AA),23,487,8.60%,14.80%,0.58,0.266,0.338,0.399,0.737,0.133,4.8,0.302,-0.8,59,-0.1,0.336,100,sa501701
Francisco Peguero,Giants (AA),23,296,1.70%,15.20%,0.11,0.309,0.318,0.446,0.763,0.137,7,0.346,1.1,37,2,0.336,106,5496
Tim Beckham,Rays (AA),21,468,8.30%,19.40%,0.43,0.275,0.339,0.395,0.734,0.12,6.5,0.334,1.5,57,-0.2,0.336,100,7949
Rawley Bishop,Tigers (AA),25,524,9.90%,20.20%,0.49,0.264,0.345,0.391,0.737,0.127,4.2,0.319,1.4,66,3.5,0.335,106,sa502000
Mike Bianucci,Rangers (AA),25,586,6.00%,23.20%,0.26,0.243,0.302,0.469,0.771,0.226,4.1,0.268,0.3,76,0.5,0.335,101,sa389801
Michael Fisher,Mets (AA),26,213,5.20%,16.00%,0.32,0.29,0.329,0.425,0.754,0.135,5.5,0.335,0.3,27,1.4,0.335,105,sa388384
Michael Bertram,Tigers (AA),27,311,10.60%,24.10%,0.44,0.258,0.348,0.39,0.738,0.131,2.2,0.335,-1.3,39,1.9,0.335,105,sa326953
Jorge Padilla,Marlins (AA),31,208,11.10%,13.00%,0.85,0.272,0.351,0.37,0.721,0.098,3.7,0.299,0.3,25,-0.2,0.335,99,2054
Beamer Weems,Padres (AA),23,309,9.10%,22.00%,0.41,0.246,0.331,0.415,0.747,0.169,2.8,0.296,-1.1,40,0.1,0.335,100,sa454985
Shawn O'Malley,Rays (AA),23,362,11.60%,16.00%,0.72,0.276,0.369,0.344,0.713,0.068,7.5,0.336,-0.5,44,-0.4,0.335,99,9629
Martin Maldonado,Brewers (AA),24,241,7.90%,23.20%,0.34,0.264,0.349,0.37,0.719,0.106,2.8,0.344,0.1,29,-0.3,0.335,99,6887
Chris Rahl,Nationals (AA),27,464,5.00%,21.60%,0.23,0.28,0.328,0.417,0.746,0.138,7.7,0.353,2.4,58,2.7,0.334,105,sa291400
Carlos Triunfel,Mariners (AA),21,433,5.80%,16.40%,0.35,0.281,0.34,0.392,0.732,0.111,3.6,0.33,-1.8,52,-0.6,0.334,99,193
Daryl Jones,Cardinals (AA),24,163,9.20%,20.20%,0.45,0.269,0.344,0.4,0.744,0.131,4.3,0.321,-0.8,21,0,0.334,100,sa291097
Tim Federowicz,Red Sox (AA),23,382,8.40%,16.50%,0.51,0.277,0.338,0.407,0.745,0.13,2.4,0.312,0.1,48,2.1,0.334,104,8609
Renny Osuna,Rangers (AA),26,572,6.80%,11.00%,0.62,0.294,0.341,0.404,0.745,0.11,5,0.316,-0.4,73,-0.3,0.334,100,sa330039
Wes Hodges,Giants (AA),26,283,4.90%,23.70%,0.21,0.279,0.316,0.434,0.75,0.155,2.3,0.344,-0.5,35,1.5,0.334,104,sa326543
Jean Blaquiere,Mets (AA),25,145,15.20%,18.60%,0.81,0.229,0.368,0.331,0.699,0.102,2.3,0.281,-0.4,18,0.8,0.334,104,sa284807
Jose Martinez,White Sox (AA),22,220,6.80%,11.40%,0.6,0.295,0.344,0.385,0.729,0.09,4.1,0.33,0.3,26,-0.4,0.334,98,sa380012
Che-Hsuan Lin,Red Sox (AA),22,161,12.40%,8.70%,1.43,0.268,0.373,0.333,0.706,0.065,7.6,0.298,1.1,20,0.8,0.334,104,3734
Austin Romine,Yankees (AA),22,373,8.60%,16.10%,0.53,0.286,0.351,0.378,0.729,0.092,2.3,0.331,-0.5,46,1.9,0.334,104,5491
Pedro Florimon,Orioles (AA),24,520,9.80%,21.90%,0.45,0.267,0.344,0.396,0.741,0.13,4.9,0.336,-2.1,65,2.5,0.333,104,8385
Donell Linares,Braves (AA),27,464,7.80%,9.30%,0.84,0.279,0.346,0.381,0.727,0.102,2.7,0.294,-2.3,56,-1,0.333,98,sa496271
Josh Ford,Diamondbacks (AA),28,337,8.60%,28.20%,0.31,0.265,0.329,0.408,0.738,0.144,2.4,0.358,-0.3,40,-0.7,0.333,98,sa294416
Ryan Jackson,Cardinals (AA),23,599,7.30%,15.20%,0.48,0.278,0.334,0.415,0.749,0.137,3.4,0.314,0.1,76,-0.6,0.333,99,6596
Francisco Martinez,- - -,20,509,4.50%,20.40%,0.22,0.289,0.321,0.426,0.746,0.136,6.5,0.349,-2.2,63,1.4,0.333,102,sa503297
Addison Maruszak,Yankees (AA),24,408,12.70%,16.90%,0.75,0.244,0.346,0.381,0.726,0.137,3,0.282,-2.2,50,1.6,0.332,103,sa455124
Alden Carrithers,White Sox (AA),26,423,12.10%,7.80%,1.55,0.276,0.365,0.351,0.715,0.075,6.6,0.299,2.8,50,-1.3,0.332,98,sa454577
Nelson Perez,Cubs (AA),23,262,7.60%,33.20%,0.23,0.249,0.313,0.43,0.743,0.181,3,0.354,-0.5,31,-0.8,0.332,97,sa392846
Jake Elmore,Diamondbacks (AA),24,458,11.80%,14.20%,0.83,0.27,0.362,0.349,0.711,0.079,4.4,0.309,-1.4,55,-1.5,0.332,97,7290
Chuckie Caufield,Brewers (AA),27,111,1.80%,24.30%,0.07,0.265,0.312,0.422,0.733,0.157,4.7,0.333,-0.6,13,-0.4,0.332,97,sa328977
Deibinson Romero,Twins (AA),24,472,8.50%,19.70%,0.43,0.256,0.327,0.411,0.738,0.155,3,0.3,-0.7,58,1.7,0.332,103,sa328505
Melky Mesa,Yankees (AA),24,433,8.30%,29.80%,0.28,0.251,0.329,0.404,0.733,0.153,6.7,0.353,-1.9,53,1.5,0.332,103,447
Wladimir Sutil,Astros (AA),26,230,8.30%,9.60%,0.86,0.284,0.357,0.358,0.715,0.075,5.1,0.311,1.1,29,-0.6,0.331,98,sa254761
Ed Easley,Diamondbacks (AA),25,328,9.80%,15.50%,0.63,0.27,0.349,0.367,0.715,0.097,2,0.314,-0.5,39,-1.2,0.331,97,sa390303
Buck Britton,Orioles (AA),25,294,6.50%,13.60%,0.48,0.275,0.331,0.405,0.736,0.13,6,0.309,0.1,36,0.9,0.331,102,sa455619
Josh Johnson,Nationals (AA),25,537,12.50%,16.90%,0.74,0.244,0.349,0.365,0.713,0.121,5.7,0.289,-0.9,66,1.5,0.331,102,sa254333
Chris Wallace,Astros (AA),23,136,8.80%,30.10%,0.29,0.244,0.316,0.423,0.739,0.179,3.2,0.316,0.1,17,-0.5,0.33,97,sa526346
Jose Castro,Reds (AA),24,253,2.00%,5.90%,0.33,0.316,0.353,0.364,0.717,0.048,1.8,0.333,-0.3,30,-1.2,0.33,96,sa294093
Johnny Monell,Giants (AA),25,441,10.90%,21.10%,0.52,0.249,0.334,0.394,0.728,0.145,2.1,0.301,-1.3,54,0.9,0.33,102,2783
Darin Holcomb,Rockies (AA),25,309,9.40%,14.90%,0.63,0.268,0.34,0.39,0.73,0.121,2.9,0.304,-0.4,38,-1.2,0.33,97,sa389283
Matt Den Dekker,Mets (AA),23,314,8.60%,29.00%,0.3,0.235,0.312,0.426,0.738,0.191,7.5,0.305,0.3,38,0.6,0.33,102,11385
Corey Smith,Dodgers (AA),29,218,7.80%,22.90%,0.34,0.283,0.335,0.394,0.729,0.111,6.9,0.358,1.1,25,-1.2,0.329,96,sa199533
Joe Dunigan,Mariners (AA),25,200,13.00%,40.50%,0.32,0.215,0.317,0.413,0.729,0.198,5,0.353,0,23,-1.1,0.329,95,sa389233
Freddy Galvis,Phillies (AA),21,464,6.00%,14.70%,0.41,0.273,0.326,0.4,0.727,0.128,6.3,0.308,-0.9,56,0.5,0.328,101,6609
Brandon Short,White Sox (AA),22,581,6.20%,21.50%,0.29,0.262,0.318,0.411,0.729,0.148,6.3,0.317,0.6,67,-3.6,0.328,95,sa455526
Skyler Stromsmoe,Giants (AA),27,234,12.00%,16.70%,0.72,0.277,0.365,0.349,0.714,0.072,3.8,0.327,-2,28,0.2,0.328,101,sa389666
John Tolisano,Blue Jays (AA),22,391,12.00%,25.80%,0.47,0.218,0.315,0.413,0.728,0.195,4.2,0.264,-0.3,47,0.2,0.328,100,sa389891
Paco Figueroa,Phillies (AA),28,225,14.20%,12.90%,1.1,0.259,0.376,0.314,0.689,0.054,4.5,0.306,-0.5,27,0.1,0.328,100,sa291134
Ryan Khoury,Red Sox (AA),27,274,13.50%,20.40%,0.66,0.239,0.346,0.359,0.705,0.12,5.9,0.299,0.5,33,0.1,0.328,100,sa327720
Jeremy Farrell,Pirates (AA),24,353,8.20%,22.10%,0.37,0.26,0.341,0.372,0.713,0.112,4.2,0.33,0.3,42,0,0.327,100,sa454554
Bryce Harper,Nationals (AA),18,147,10.20%,17.70%,0.58,0.256,0.329,0.395,0.724,0.14,5.5,0.294,0.5,18,0,0.327,100,11579
Roger Kieschnick,Giants (AA),24,501,6.80%,24.20%,0.28,0.255,0.307,0.429,0.737,0.174,6.2,0.309,-0.4,60,-0.2,0.327,100,5225
Ray Kruml,Yankees (AA),25,488,6.40%,21.90%,0.29,0.29,0.335,0.387,0.722,0.097,8.3,0.37,2.7,58,-0.3,0.326,99,sa454860
Brandon Jones,Brewers (AA),27,265,11.70%,22.30%,0.53,0.239,0.336,0.365,0.701,0.126,4.5,0.304,0.3,30,-2.1,0.326,93,6987
Darwin Perez,Angels (AA),21,515,13.40%,19.40%,0.69,0.256,0.365,0.334,0.699,0.078,6.7,0.327,1.6,62,-3.7,0.326,94,sa392746
Jae-Hoon Ha,Cubs (AA),20,244,4.50%,11.50%,0.39,0.283,0.32,0.403,0.722,0.119,4.5,0.307,-2.5,28,-2.1,0.325,93,sa502535
Ronnie Welty,Orioles (AA),23,453,11.30%,27.60%,0.41,0.228,0.322,0.394,0.716,0.166,5.3,0.297,0.9,53,-0.9,0.325,98,sa455432
Nick Weglarz,Indians (AA),23,172,20.90%,25.00%,0.84,0.179,0.36,0.306,0.666,0.127,2.3,0.239,-0.5,20,-0.4,0.324,98,sa294342
Jake Smolinski,Marlins (AA),22,462,12.80%,12.30%,1.04,0.245,0.342,0.364,0.706,0.119,2.4,0.269,-0.7,52,-4.4,0.324,92,5408
Brandon Haveman,Mariners (AA),25,229,6.60%,18.30%,0.36,0.265,0.317,0.408,0.725,0.142,6.5,0.315,-1.5,26,-2.2,0.324,92,sa502412
Brahiam Maldonado,Mets (AA),25,530,7.20%,27.50%,0.26,0.222,0.285,0.453,0.737,0.231,5.6,0.252,-0.4,62,-1.5,0.324,98,sa254474
Yunesky Sanchez,Pirates (AA),27,145,4.10%,12.40%,0.33,0.299,0.331,0.388,0.719,0.09,1.5,0.325,-0.4,17,-0.4,0.324,98,sa381319
Alex Valdez,- - -,26,120,8.30%,18.30%,0.45,0.241,0.303,0.426,0.728,0.185,7.1,0.274,0.2,14,-0.4,0.324,98,sa254456
Brandon Waring,Orioles (AA),25,449,7.30%,28.30%,0.26,0.222,0.288,0.443,0.731,0.222,3.4,0.264,-0.1,52,-1.6,0.323,97,sa389878
Wilin Rosario,Rockies (AA),22,426,4.50%,21.40%,0.21,0.249,0.284,0.457,0.741,0.207,3.3,0.272,-0.9,50,-4.2,0.322,92,8002
Jonathan Diaz,Blue Jays (AA),26,262,10.70%,18.30%,0.58,0.252,0.359,0.317,0.676,0.064,3.5,0.318,-0.9,30,-1.1,0.322,96,4142
Michael Hollimon,Twins (AA),29,400,11.50%,23.50%,0.49,0.223,0.311,0.404,0.715,0.181,5.9,0.255,0.9,46,-1.9,0.321,96,3674
Eric Campbell,Mets (AA),24,472,11.40%,15.90%,0.72,0.247,0.345,0.343,0.688,0.096,4.1,0.292,0.3,54,-2.3,0.321,96,6938
Gabe Jacobo,Angels (AA),24,367,4.60%,19.60%,0.24,0.27,0.309,0.419,0.728,0.15,4.3,0.312,-0.2,43,-4.2,0.321,91,sa454609
John Shelby,Rays (AA),25,445,4.50%,22.20%,0.2,0.248,0.287,0.436,0.723,0.188,6.2,0.286,-0.1,49,-5.7,0.32,90,sa326756
Mark Sobolewski,Blue Jays (AA),24,438,6.80%,21.90%,0.31,0.273,0.324,0.383,0.707,0.11,1.5,0.338,-0.1,50,-2.6,0.32,95,sa328117
Taylor Harbin,Diamondbacks (AA),25,535,7.50%,15.10%,0.49,0.27,0.328,0.372,0.7,0.102,3.7,0.306,-1.3,58,-7.1,0.32,89,sa388380
Didi Gregorius,Reds (AA),21,160,5.60%,15.60%,0.36,0.27,0.312,0.392,0.704,0.122,6.1,0.314,-0.2,17,-2.2,0.319,89,6012
Kris Watts,Pirates (AA),26,231,13.00%,16.00%,0.81,0.232,0.348,0.325,0.673,0.093,1.3,0.271,0,26,-1.6,0.319,94,sa327874
Matt Lawson,Indians (AA),25,103,7.80%,21.40%,0.36,0.267,0.327,0.378,0.705,0.111,3.7,0.333,-0.9,12,-0.7,0.319,94,sa388392
Audy Ciriaco,Tigers (AA),24,409,2.40%,15.60%,0.16,0.277,0.301,0.415,0.717,0.138,6.2,0.318,-1.6,46,-3,0.318,94,sa294300
Orlando Mercado,Angels (AA),26,227,7.90%,15.00%,0.53,0.266,0.327,0.374,0.702,0.108,1.5,0.298,-1.1,26,-3.1,0.318,89,sa244288
John Matulia,Rays (AA),24,223,8.50%,21.50%,0.4,0.236,0.306,0.4,0.706,0.164,5,0.269,-0.2,24,-3.3,0.318,88,sa291104
Caleb Joseph,Orioles (AA),25,429,9.30%,14.00%,0.67,0.257,0.334,0.358,0.692,0.102,3.4,0.285,0.1,48,-3.2,0.318,94,7087
Kyle Shelton,White Sox (AA),25,164,10.40%,14.60%,0.71,0.248,0.333,0.348,0.681,0.099,2.8,0.276,-0.8,18,-2.4,0.318,88,sa458768
Ryan Ortiz,Athletics (AA),23,183,11.50%,21.90%,0.53,0.237,0.357,0.303,0.66,0.066,3.5,0.306,0.3,21,-2.6,0.317,89,sa501529
Kai Gronauer,Mets (AA),24,179,7.80%,18.40%,0.42,0.253,0.326,0.373,0.699,0.12,4.1,0.293,0.2,20,-1.4,0.317,93,sa456436
Brad Suttle,Yankees (AA),25,376,10.60%,28.70%,0.37,0.218,0.314,0.393,0.706,0.175,5.9,0.292,0.3,42,-3,0.317,93,sa389684
Matt Kennelly,Braves (AA),22,295,10.20%,21.70%,0.47,0.262,0.347,0.328,0.675,0.066,1.5,0.34,-0.3,32,-4.6,0.317,87,sa390294
Quincy Latimore,Pirates (AA),22,509,6.50%,27.50%,0.24,0.239,0.297,0.411,0.708,0.173,3.4,0.304,-2,56,-4.6,0.316,93,sa389676
Jeremy Barfield,Athletics (AA),22,547,7.70%,16.50%,0.47,0.257,0.318,0.384,0.702,0.127,2.8,0.292,-0.6,62,-8.5,0.316,88,sa327073
Cody Johnson,Yankees (AA),22,321,6.20%,43.00%,0.14,0.226,0.277,0.438,0.715,0.212,3.5,0.356,0.2,35,-2.9,0.316,92,sa326488
Sean Henry,Braves (AA),25,158,7.60%,17.70%,0.43,0.277,0.342,0.348,0.689,0.071,2.7,0.333,-0.6,17,-2.6,0.316,87,sa254577
Niko Vasquez,Cardinals (AA),22,154,8.40%,20.80%,0.41,0.225,0.294,0.428,0.722,0.203,1.3,0.248,-0.1,17,-2.4,0.316,88,sa454460
Matthew Sulentic,Athletics (AA),23,548,8.40%,17.20%,0.49,0.272,0.335,0.357,0.692,0.085,5.2,0.322,1.3,62,-8.6,0.316,88,sa326687
Blake Gailen,Angels (AA),26,119,14.30%,12.60%,1.13,0.208,0.322,0.366,0.688,0.158,5.9,0.226,-0.4,13,-1.9,0.316,88,sa605974
Jason Christian,Athletics (AA),24,139,7.20%,23.00%,0.31,0.273,0.324,0.375,0.699,0.102,6.5,0.354,0,16,-2.2,0.315,88,sa454572
Darin Mastroianni,Blue Jays (AA),25,198,11.10%,12.10%,0.92,0.254,0.342,0.349,0.691,0.095,7.8,0.286,1.5,22,-1.9,0.315,92,7316
Matthew Curry,Pirates (AA),22,351,9.40%,25.60%,0.37,0.242,0.32,0.374,0.694,0.132,3.9,0.315,-0.3,39,-3.4,0.315,92,sa549213
Austin Krum,Yankees (AA),25,319,10.30%,16.00%,0.65,0.255,0.34,0.342,0.681,0.086,7.4,0.303,2.5,35,-3.2,0.315,92,sa390262
Justin Christian,Giants (AA),31,309,7.40%,10.00%,0.74,0.256,0.328,0.359,0.687,0.103,7.6,0.275,2.7,34,-3.1,0.314,92,8297
Ryan Curry,Marlins (AA),26,411,6.80%,14.10%,0.48,0.244,0.308,0.382,0.69,0.138,4.5,0.267,-2,43,-7.2,0.314,86,sa389866
Chris Gutierrez,Marlins (AA),27,480,15.80%,18.10%,0.87,0.227,0.356,0.296,0.652,0.069,4.9,0.288,0.7,50,-8.5,0.314,85,sa291780
Jimmy Paredes,Astros (AA),22,406,3.70%,20.70%,0.18,0.266,0.296,0.414,0.71,0.148,8.1,0.318,0.3,45,-7,0.314,86,5481
Brandon Douglas,Tigers (AA),25,541,4.60%,10.50%,0.44,0.281,0.32,0.371,0.691,0.09,6.5,0.311,2.6,59,-5.9,0.314,91,sa455065
Jesus Valdez,Nationals (AA),26,118,3.40%,21.20%,0.16,0.261,0.305,0.387,0.692,0.126,2.5,0.321,0.2,13,-1.3,0.313,91,sa244229
Evan Bigley,Twins (AA),24,536,6.50%,20.10%,0.32,0.253,0.311,0.378,0.689,0.125,4.1,0.309,-1.6,58,-6.3,0.313,90,sa455109
Matt Cline,Brewers (AA),25,322,11.20%,16.80%,0.67,0.237,0.339,0.318,0.656,0.08,5.1,0.286,0.4,33,-6.2,0.312,84,sa389728
Shawn Roof,Tigers (AA),26,170,7.10%,11.20%,0.63,0.278,0.343,0.325,0.668,0.046,4.4,0.318,-2.2,18,-2,0.312,90,sa390686
Salomon Manriquez,Mets (AA),28,227,5.70%,15.90%,0.36,0.258,0.308,0.392,0.701,0.134,2.4,0.288,0.2,24,-2.7,0.312,90,sa200367
Ali Solis,Padres (AA),23,274,4.40%,23.70%,0.18,0.263,0.308,0.396,0.704,0.133,2.3,0.33,-0.1,30,-5.1,0.312,85,8848
Ozzie Chavez,Phillies (AA),27,121,7.40%,17.40%,0.43,0.262,0.336,0.327,0.663,0.065,2.7,0.318,-2.7,13,-1.6,0.311,89,sa200296
Tuffy Gosewisch,Phillies (AA),27,406,4.90%,15.00%,0.33,0.247,0.295,0.404,0.699,0.157,2.5,0.259,-1.8,43,-5.5,0.31,89,5277
Craig Stansberry,Blue Jays (AA),29,184,13.00%,25.50%,0.51,0.209,0.326,0.34,0.666,0.131,6.3,0.274,-0.3,20,-2.5,0.31,89,6256
Emerson Frostad,Astros (AA),28,184,12.50%,17.40%,0.72,0.239,0.333,0.34,0.673,0.101,3.3,0.28,-0.4,20,-3.7,0.31,84,sa236458
Junior Lake,Cubs (AA),21,262,5.00%,22.90%,0.22,0.248,0.3,0.38,0.68,0.132,8.4,0.307,3.1,27,-5.5,0.31,83,4672
Johermyn Chavez,Mariners (AA),22,510,9.60%,24.30%,0.4,0.216,0.312,0.36,0.672,0.144,4.1,0.268,-2.4,52,-10.8,0.31,83,sa328855
Ben Paulsen,Rockies (AA),23,597,6.70%,22.10%,0.3,0.241,0.296,0.413,0.709,0.172,3.5,0.283,-1.2,64,-12.4,0.309,84,9741
Tony Sanchez,Pirates (AA),23,469,10.00%,16.20%,0.62,0.241,0.34,0.318,0.658,0.077,3.1,0.285,-1.2,49,-6.7,0.309,88,6178
Mitch Hilligoss,Rangers (AA),26,209,5.70%,12.90%,0.44,0.264,0.309,0.383,0.693,0.119,2.8,0.293,-0.1,22,-4.5,0.308,83,sa326805
Jon Townsend,Angels (AA),26,166,9.00%,22.30%,0.41,0.262,0.325,0.352,0.677,0.09,2,0.33,-0.8,18,-3.6,0.308,83,sa462419
Jonathan Villar,Astros (AA),20,367,7.90%,27.20%,0.29,0.231,0.301,0.386,0.687,0.154,6.5,0.301,-0.1,39,-8,0.308,83,10071
Audry Perez,Cardinals (AA),22,243,2.10%,11.90%,0.17,0.26,0.278,0.429,0.707,0.169,1.7,0.264,-0.1,26,-5.4,0.308,83,9176
Xavier Avery,Orioles (AA),21,626,7.80%,24.90%,0.31,0.259,0.324,0.343,0.666,0.084,5.8,0.352,1.2,65,-9.8,0.308,87,8471
Sergio Miranda,Brewers (AA),24,401,7.50%,10.20%,0.73,0.27,0.332,0.326,0.657,0.056,3.7,0.301,-2.1,40,-9.2,0.307,81,sa389414
Juan Perez,Giants (AA),24,497,5.60%,19.10%,0.29,0.256,0.303,0.381,0.684,0.125,7.7,0.313,1.8,52,-7.9,0.307,87,5371
