Name,Team,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,playerid
Corey Seager,Dodgers (AA),20,161,6.20%,24.20%,0.26,0.345,0.381,0.534,0.915,0.189,5.8,0.45,-0.2,28,10,0.407,154,sa657913
Carson Blair,Red Sox (AA),24,71,14.10%,26.80%,0.53,0.288,0.394,0.525,0.92,0.237,4.3,0.385,0,13,4.5,0.406,154,sa471753
Martin Medina,White Sox (AA),24,50,14.00%,18.00%,0.78,0.333,0.44,0.429,0.869,0.095,4.9,0.424,0.2,9,3,0.405,153,sa599196
Cameron Perkins,Phillies (AA),23,222,9.00%,13.50%,0.67,0.342,0.408,0.495,0.903,0.153,4.2,0.393,-0.3,40,13.8,0.405,153,sa503439
Nomar Mazara,Rangers (AA),19,97,9.30%,22.70%,0.41,0.306,0.381,0.518,0.899,0.212,2.9,0.377,0,17,6.1,0.404,157,sa659453
Cesar Hernandez,Phillies (AA),24,117,11.10%,11.10%,1,0.34,0.41,0.485,0.896,0.146,3.4,0.364,-1.1,21,7.1,0.403,152,10556
Micah Johnson,White Sox (AA),23,170,12.40%,15.90%,0.78,0.329,0.414,0.466,0.88,0.137,4.9,0.385,-0.9,29,10,0.403,151,sa621496
Viosergy Rosa,Marlins (AA),24,89,15.70%,14.60%,1.08,0.292,0.416,0.458,0.874,0.167,4,0.328,0,15,5.1,0.401,150,sa549558
Nolan Reimold,Orioles (AA),30,69,17.40%,18.80%,0.92,0.315,0.42,0.481,0.902,0.167,2.7,0.357,-0.2,12,4.1,0.401,150,3441
John Whitaker,Athletics (AA),25,215,6.50%,17.70%,0.37,0.32,0.367,0.523,0.89,0.203,3.7,0.355,-0.3,37,12.9,0.4,154,sa549594
Christian Marrero,White Sox (AA),27,197,15.20%,17.30%,0.88,0.298,0.4,0.497,0.897,0.199,3.6,0.331,0.4,34,11,0.399,149,sa326115
Jacob Wilson,Cardinals (AA),23,145,7.60%,15.90%,0.48,0.305,0.366,0.519,0.885,0.214,3.2,0.337,0.2,25,8.5,0.398,153,sa658158
Addison Russell,- - -,20,262,6.50%,16.40%,0.4,0.302,0.355,0.529,0.884,0.227,4.2,0.323,-0.6,44,14.3,0.397,148,sa657862
Giovanny Urshela,Indians (AA),22,98,6.10%,16.30%,0.38,0.3,0.347,0.567,0.914,0.267,3.1,0.314,-0.2,17,5.4,0.396,147,sa505997
Anthony Aliotti,Athletics (AA),27,197,14.20%,32.50%,0.44,0.277,0.388,0.482,0.87,0.205,2.8,0.411,-0.1,33,11.1,0.396,151,sa501732
Shawn Zarraga,Brewers (AA),25,267,15.70%,8.60%,1.83,0.33,0.44,0.419,0.858,0.088,2,0.357,-1.5,45,14.2,0.395,147,sa456095
Rafael Lopez,Cubs (AA),26,177,16.40%,14.70%,1.12,0.297,0.412,0.466,0.879,0.169,1.9,0.339,-0.2,30,9.3,0.394,146,12606
Cedric Hunter,Braves (AA),26,470,11.90%,11.10%,1.08,0.295,0.386,0.495,0.881,0.2,5.2,0.306,0.3,78,24.6,0.394,146,2833
Kyle Kubitza,Braves (AA),23,529,14.60%,25.10%,0.58,0.295,0.405,0.47,0.875,0.175,7.1,0.401,1.7,88,27.2,0.393,145,sa597865
Tommy Joseph,Phillies (AA),22,87,5.70%,14.90%,0.38,0.282,0.345,0.551,0.896,0.269,2.4,0.279,0,15,4.6,0.392,145,sa500806
Preston Tucker,Astros (AA),23,290,9.00%,15.90%,0.57,0.276,0.348,0.536,0.885,0.261,2.7,0.278,-0.7,48,15.7,0.392,149,sa577996
Brian Burgamy,Mets (AA),33,527,13.50%,19.20%,0.7,0.276,0.376,0.504,0.88,0.229,3.9,0.307,0.2,89,27.3,0.392,144,sa201557
Christian Walker,Orioles (AA),23,411,9.20%,20.20%,0.46,0.301,0.367,0.516,0.884,0.216,3.4,0.337,-0.2,69,21.3,0.392,144,13419
Matt Clark,Mets (AA),27,255,9.80%,17.60%,0.56,0.297,0.38,0.498,0.878,0.201,1.2,0.327,-0.1,43,13.1,0.391,144,8793
Aaron Hicks,Twins (AA),24,178,15.70%,15.20%,1.04,0.297,0.404,0.466,0.871,0.169,4.1,0.336,-0.9,30,9.1,0.391,144,5297
Matt Reynolds,Mets (AA),23,242,12.00%,16.90%,0.71,0.355,0.43,0.422,0.852,0.066,5.5,0.433,-0.2,41,12.4,0.391,144,sa579039
Sean Coyle,Red Sox (AA),22,384,9.90%,24.70%,0.4,0.295,0.371,0.512,0.883,0.217,5.8,0.362,2,65,19.6,0.391,144,sa548268
Kyle Waldrop,Reds (AA),22,252,6.70%,17.50%,0.39,0.315,0.359,0.517,0.876,0.203,4.2,0.357,-1,41,12.3,0.39,143,sa549095
Taylor Davis,Cubs (AA),24,152,7.90%,9.20%,0.86,0.319,0.375,0.5,0.875,0.181,2.6,0.331,0,25,7.4,0.389,143,sa578786
Alex Dickerson,Padres (AA),24,147,6.10%,19.00%,0.32,0.321,0.367,0.496,0.864,0.175,4.1,0.387,-0.4,24,7.5,0.388,146,sa526380
Rangel Ravelo,White Sox (AA),22,551,10.20%,14.00%,0.73,0.309,0.386,0.473,0.859,0.164,4.6,0.343,-0.5,89,26.3,0.388,142,sa548335
Erik Gonzalez,Indians (AA),22,136,5.10%,16.90%,0.3,0.357,0.39,0.473,0.863,0.116,7.6,0.429,0.7,23,6.6,0.387,141,sa506001
Dustin Martin,Diamondbacks (AA),30,268,13.40%,19.40%,0.69,0.291,0.388,0.461,0.849,0.17,3.7,0.345,-0.3,43,12.6,0.387,141,sa328277
Darnell Sweeney,Dodgers (AA),23,586,13.10%,20.00%,0.66,0.288,0.387,0.463,0.85,0.176,5.3,0.35,-3.5,94,27.4,0.387,141,sa503386
Patrick Kivlehan,Mariners (AA),24,430,10.20%,18.10%,0.56,0.3,0.374,0.485,0.86,0.186,6.3,0.348,0.1,69,19.9,0.386,140,sa657983
Rossmel Perez,Reds (AA),24,280,8.20%,7.50%,1.1,0.333,0.391,0.46,0.851,0.127,3.4,0.349,-1.3,45,13,0.386,140,sa455612
Charlie Cutler,Cubs (AA),27,342,12.90%,9.90%,1.29,0.31,0.415,0.412,0.827,0.102,2.5,0.335,0.1,55,15.7,0.386,140,sa454748
Ryan Rua,Rangers (AA),24,288,10.40%,19.10%,0.55,0.3,0.375,0.475,0.85,0.175,3.6,0.349,-0.3,46,14.1,0.386,144,12409
Kevin Plawecki,Mets (AA),23,249,6.40%,10.80%,0.59,0.326,0.378,0.487,0.864,0.161,1.6,0.344,-0.1,41,11.6,0.385,140,sa621652
Lars Anderson,Cubs (AA),26,141,11.30%,14.20%,0.8,0.315,0.39,0.468,0.858,0.153,2.2,0.359,0,23,6.4,0.385,140,9018
Hainley Statia,Brewers (AA),28,224,17.40%,9.40%,1.86,0.278,0.41,0.417,0.827,0.139,3.9,0.29,-1.1,36,10,0.384,139,sa254151
Brandon Meredith,Astros (AA),24,157,15.30%,22.30%,0.69,0.236,0.364,0.48,0.844,0.244,3.5,0.259,-0.4,25,7.5,0.384,143,sa455305
Dalton Pompey,Blue Jays (AA),21,127,11.00%,14.20%,0.78,0.295,0.378,0.473,0.851,0.179,7.4,0.33,-0.5,21,5.7,0.383,138,12797
Levi Michael,Twins (AA),23,63,11.10%,17.50%,0.64,0.34,0.444,0.358,0.803,0.019,5.9,0.429,0.4,10,2.8,0.382,138,sa526207
Niuman Romero,Orioles (AA),29,581,14.50%,10.80%,1.33,0.32,0.417,0.417,0.834,0.098,3.9,0.353,0.3,94,25.8,0.382,138,5063
Reymond Fuentes,Padres (AA),23,194,8.20%,19.10%,0.43,0.324,0.386,0.453,0.839,0.129,7,0.392,1.9,31,9,0.382,142,10329
Joey Gallo,Rangers (AA),20,291,12.40%,39.50%,0.31,0.232,0.334,0.524,0.858,0.292,3.2,0.322,0.3,46,13.3,0.381,141,sa657856
Taylor Dugas,Yankees (AA),24,215,10.70%,13.50%,0.79,0.294,0.403,0.424,0.827,0.13,6.1,0.345,0.3,34,9.1,0.38,136,sa577007
Matt Duffy,Giants (AA),23,417,10.10%,15.80%,0.64,0.332,0.398,0.444,0.842,0.112,6.4,0.391,2.2,66,17.4,0.379,136,13836
Anthony Gallas,Indians (AA),26,309,6.80%,23.00%,0.3,0.293,0.337,0.536,0.872,0.243,2.4,0.33,-0.5,49,12.8,0.379,136,sa549646
Jabari Blash,Mariners (AA),24,163,17.20%,21.50%,0.8,0.236,0.387,0.449,0.835,0.213,6.1,0.27,0.4,25,6.6,0.379,135,sa392225
Tyler Smith,Mariners (AA),23,87,18.40%,14.90%,1.23,0.271,0.414,0.386,0.8,0.114,4.7,0.321,-0.2,13,3.5,0.378,135,sa709018
Buck Britton,Orioles (AA),28,279,7.90%,8.20%,0.96,0.317,0.378,0.464,0.842,0.147,4.5,0.327,0.1,44,11.5,0.378,135,sa455619
Rob Segedin,Yankees (AA),25,394,13.20%,15.20%,0.87,0.283,0.398,0.428,0.826,0.145,2.6,0.322,0,62,16.2,0.378,135,sa526344
Dixon Machado,Tigers (AA),22,342,11.70%,10.50%,1.11,0.305,0.391,0.442,0.832,0.137,4.3,0.331,-0.6,54,14,0.378,135,sa505035
Eugenio Suarez,Tigers (AA),22,170,8.80%,22.40%,0.39,0.284,0.347,0.503,0.85,0.219,6.3,0.342,0.5,27,6.9,0.377,135,12552
Whit Merrifield,Royals (AA),25,190,11.60%,14.20%,0.81,0.278,0.366,0.463,0.829,0.185,4.3,0.305,-0.6,29,8.1,0.377,139,sa526882
Keon Broxton,Pirates (AA),24,471,12.50%,25.90%,0.48,0.275,0.369,0.484,0.853,0.209,7.5,0.357,2.4,74,19,0.377,134,sa455550
Nolan Fontana,Astros (AA),23,305,20.00%,24.90%,0.8,0.262,0.418,0.376,0.794,0.114,3.3,0.383,-2.2,47,13,0.377,138,sa657932
Cory Spangenberg,Padres (AA),23,304,4.90%,20.70%,0.24,0.331,0.365,0.47,0.835,0.139,6.8,0.421,-0.8,47,12.8,0.376,138,12294
Mario Lisson,Giants (AA),30,451,12.00%,20.60%,0.58,0.266,0.37,0.467,0.837,0.201,3.9,0.303,0.8,70,17.7,0.376,134,sa202240
David Peralta,Diamondbacks (AA),26,223,8.10%,9.40%,0.86,0.297,0.359,0.48,0.839,0.183,4.5,0.307,0.4,34,8.5,0.376,133,2136
Peter O'Brien,- - -,23,308,5.50%,26.60%,0.21,0.251,0.302,0.557,0.859,0.307,2.6,0.265,-0.1,48,12,0.376,134,sa577327
Reynaldo Rodriguez,Twins (AA),28,517,7.50%,14.90%,0.51,0.286,0.344,0.51,0.854,0.223,4.4,0.298,-0.6,81,20.1,0.375,133,sa329131
Mel Rojas Jr.,Pirates (AA),24,220,10.50%,15.50%,0.68,0.303,0.379,0.446,0.825,0.144,4.3,0.346,-0.5,34,8.4,0.374,133,sa548194
J.T. Realmuto,Marlins (AA),23,423,9.70%,13.90%,0.69,0.299,0.369,0.461,0.83,0.163,7.3,0.333,1.5,64,15.6,0.374,132,11739
Jarrett Parker,Giants (AA),25,419,10.70%,24.60%,0.44,0.275,0.37,0.463,0.833,0.187,6.4,0.353,0.4,65,15.9,0.374,132,sa526831
Travis Taijeron,Mets (AA),25,387,12.40%,27.60%,0.45,0.248,0.357,0.476,0.832,0.227,2.4,0.321,-1.2,60,14.6,0.374,132,sa598284
T.J. Rivera,Mets (AA),25,221,5.00%,12.20%,0.41,0.358,0.394,0.438,0.831,0.08,2.8,0.399,0.1,34,8.2,0.373,132,sa599382
Blake Swihart,Red Sox (AA),22,380,7.60%,17.10%,0.45,0.3,0.353,0.487,0.84,0.187,5.3,0.337,0.9,58,13.9,0.372,131,sa597790
Steven Moya,Tigers (AA),22,549,4.20%,29.30%,0.14,0.276,0.306,0.555,0.861,0.28,6,0.327,1.4,84,20,0.372,131,11854
Tony Kemp,Astros (AA),22,275,10.20%,11.60%,0.88,0.292,0.381,0.425,0.806,0.133,7.2,0.322,0.2,41,10.6,0.372,135,sa708452
Danny Ortiz,Twins (AA),24,189,2.10%,18.00%,0.12,0.324,0.34,0.5,0.84,0.176,5.3,0.379,0.1,29,6.8,0.371,131,sa454526
Kennys Vargas,Twins (AA),23,405,10.60%,16.80%,0.63,0.281,0.36,0.472,0.832,0.191,1.5,0.303,-1,62,14.3,0.371,130,12101
Kelly Dugan,Phillies (AA),23,290,9.70%,19.30%,0.5,0.296,0.383,0.435,0.818,0.138,3.7,0.363,0.1,44,10.2,0.37,130,sa500838
Brady Shoemaker,Marlins (AA),27,490,13.70%,18.40%,0.74,0.274,0.374,0.433,0.808,0.16,3.4,0.319,-0.1,73,16.5,0.37,130,sa502052
Elias Diaz,Pirates (AA),23,367,8.20%,13.90%,0.59,0.328,0.378,0.445,0.823,0.117,2.4,0.365,-0.4,55,12.5,0.369,129,sa504943
Ryan Adams,Dodgers (AA),27,137,6.60%,19.00%,0.35,0.312,0.372,0.432,0.804,0.12,2.6,0.388,-0.4,20,4.5,0.369,129,6343
Kevan Smith,White Sox (AA),26,449,10.20%,15.10%,0.68,0.29,0.376,0.437,0.813,0.147,2.8,0.328,-0.3,66,14.8,0.369,129,sa599392
Nate Samson,Diamondbacks (AA),26,137,10.90%,18.20%,0.6,0.274,0.363,0.444,0.807,0.171,6.1,0.315,0.2,20,4.5,0.369,129,sa331346
Manny Pina,Mariners (AA),27,69,11.60%,11.60%,1,0.279,0.362,0.443,0.805,0.164,2,0.294,0,10,2.3,0.369,129,2829
Dan Paolini,Mariners (AA),24,476,11.80%,15.80%,0.75,0.268,0.36,0.451,0.811,0.183,3,0.298,-0.3,70,15.5,0.368,128,sa577980
Brandon Drury,Diamondbacks (AA),21,116,6.00%,16.40%,0.37,0.295,0.345,0.476,0.821,0.181,1,0.321,0,17,3.8,0.368,128,sa549169
Telvin Nash,Astros (AA),23,321,10.60%,34.90%,0.3,0.227,0.33,0.484,0.814,0.256,2.3,0.284,-0.3,47,11.6,0.368,132,sa501240
Dean Green,Tigers (AA),25,447,6.30%,17.90%,0.35,0.311,0.365,0.452,0.817,0.142,2,0.364,-0.6,67,14.7,0.368,128,sa526876
Daniel Gamache,Pirates (AA),23,155,7.10%,20.60%,0.34,0.275,0.34,0.486,0.825,0.21,2.3,0.317,-0.5,23,5.1,0.367,128,sa597966
Jeremy Barfield,Athletics (AA),25,173,16.80%,23.70%,0.71,0.261,0.387,0.394,0.782,0.134,3.4,0.343,-0.5,25,5.9,0.366,131,sa327073
Jake Smolinski,Rangers (AA),25,307,10.40%,17.60%,0.59,0.267,0.349,0.459,0.807,0.192,5.8,0.295,0.3,44,10.4,0.365,130,5408
D.J. Peterson,Mariners (AA),22,248,8.90%,20.60%,0.43,0.261,0.335,0.473,0.808,0.212,2.1,0.283,-0.2,36,7.4,0.365,126,sa549926
Devon Travis,Tigers (AA),23,441,8.40%,13.60%,0.62,0.298,0.358,0.46,0.817,0.162,7.1,0.327,1,65,13.5,0.365,126,sa578013
Jayce Boyd,Mets (AA),23,477,10.90%,14.00%,0.78,0.293,0.382,0.414,0.796,0.121,3.4,0.331,-0.2,70,14.6,0.365,126,sa502020
Deven Marrero,Red Sox (AA),23,307,11.10%,18.60%,0.6,0.291,0.371,0.433,0.804,0.142,5.5,0.349,-0.6,45,9.2,0.364,126,sa501951
O'Koyea Dickson,Dodgers (AA),24,520,7.30%,12.90%,0.57,0.269,0.34,0.471,0.81,0.202,4.1,0.28,-1.5,75,15.1,0.364,125,sa598761
Harold Riggins,Rockies (AA),24,205,10.20%,38.50%,0.27,0.263,0.351,0.447,0.798,0.184,4.1,0.426,-0.8,29,6.6,0.363,129,sa546789
Steve Selsky,Reds (AA),24,205,14.10%,20.50%,0.69,0.301,0.41,0.367,0.777,0.066,2.2,0.383,-1.3,29,5.8,0.363,125,sa526361
Jordy Lara,Mariners (AA),23,138,5.80%,13.80%,0.42,0.286,0.326,0.492,0.818,0.206,1.1,0.302,0,20,3.9,0.363,125,sa506241
Jace Peterson,Padres (AA),24,83,10.80%,10.80%,1,0.311,0.386,0.392,0.777,0.081,3.7,0.344,-0.4,12,2.6,0.363,128,12325
Stetson Allie,Pirates (AA),23,486,14.60%,26.10%,0.56,0.246,0.362,0.44,0.801,0.194,3,0.303,-0.8,71,13.9,0.362,124,sa548192
Derrik Gibson,Red Sox (AA),24,340,11.20%,15.90%,0.7,0.302,0.39,0.395,0.785,0.093,5.1,0.363,-1.4,49,9.7,0.362,124,sa456041
Jason Hagerty,Padres (AA),26,408,12.50%,17.60%,0.71,0.266,0.368,0.417,0.785,0.151,3.2,0.309,-0.1,58,12.7,0.362,128,sa501451
Henry Ramos,Red Sox (AA),22,194,5.70%,19.60%,0.29,0.326,0.368,0.431,0.799,0.105,4.5,0.404,-1.3,28,5.5,0.362,124,sa548440
Dariel Alvarez,Orioles (AA),25,381,3.40%,9.20%,0.37,0.309,0.332,0.487,0.819,0.178,4.2,0.307,-0.4,55,10.6,0.361,124,sa750931
Matt Duffy,Astros (AA),25,216,3.20%,16.70%,0.19,0.302,0.34,0.455,0.795,0.153,3.8,0.342,-0.1,31,6.6,0.361,128,sa526874
Michael Miller,Red Sox (AA),24,101,5.90%,13.90%,0.43,0.301,0.356,0.441,0.797,0.14,4.6,0.329,0.1,15,2.8,0.361,124,sa658139
Jack Marder,Mariners (AA),24,284,9.50%,14.10%,0.68,0.277,0.375,0.403,0.778,0.126,4.6,0.311,0.3,40,7.4,0.36,123,sa502687
Sean Jamieson,Diamondbacks (AA),25,374,8.30%,16.30%,0.51,0.298,0.362,0.429,0.791,0.131,5.7,0.35,-1.7,53,9.7,0.36,123,sa598483
Mike Bianucci,Angels (AA),28,258,4.30%,21.30%,0.2,0.274,0.306,0.502,0.808,0.228,3.8,0.303,0.1,36,7.6,0.36,127,sa389801
Tyler Holt,Indians (AA),25,156,17.30%,16.70%,1.04,0.298,0.416,0.347,0.762,0.048,5.5,0.366,1.3,22,4.2,0.36,123,11391
Tom Belza,Diamondbacks (AA),24,478,10.50%,18.60%,0.56,0.305,0.387,0.387,0.774,0.082,5.3,0.383,0.5,67,12.1,0.359,122,sa526826
Tyler Naquin,Indians (AA),23,341,8.50%,20.80%,0.41,0.313,0.371,0.424,0.795,0.112,7.4,0.389,1.4,49,8.9,0.359,122,sa502772
Jorge Alfaro,Rangers (AA),21,99,6.10%,23.20%,0.26,0.261,0.343,0.443,0.787,0.182,1.5,0.311,0,14,2.8,0.359,126,sa551307
Ryan Brett,Rays (AA),22,459,5.20%,16.10%,0.32,0.303,0.346,0.448,0.794,0.145,7.5,0.35,2.5,64,11.3,0.358,122,sa548242
Jose Peraza,Braves (AA),20,195,3.60%,7.70%,0.47,0.335,0.363,0.422,0.784,0.086,8.7,0.361,1.7,27,4.8,0.358,121,sa596851
Jason Rogers,Brewers (AA),26,324,9.60%,17.30%,0.55,0.282,0.355,0.432,0.787,0.15,5,0.326,0.5,45,7.9,0.358,121,11773
Jake Cave,Yankees (AA),21,197,9.10%,22.30%,0.41,0.273,0.344,0.455,0.798,0.182,5.1,0.344,-0.9,28,4.9,0.357,121,sa597983
John Hicks,Mariners (AA),24,211,9.50%,19.90%,0.48,0.296,0.362,0.418,0.78,0.122,5.8,0.366,0,29,5.1,0.357,121,sa546984
Ryan Casteel,Rockies (AA),23,481,8.10%,19.50%,0.41,0.28,0.341,0.445,0.786,0.165,3,0.322,-0.7,67,13.3,0.357,125,sa549286
Rey Navarro,Reds (AA),24,291,9.30%,11.00%,0.84,0.271,0.336,0.459,0.794,0.188,4.3,0.275,-2.1,40,6.9,0.357,121,sa390371
Alexander Burg,Marlins (AA),26,265,12.50%,24.90%,0.5,0.264,0.364,0.405,0.769,0.141,3.5,0.342,-0.5,37,6.2,0.357,120,sa502124
Odubel Herrera,Rangers (AA),22,408,7.10%,17.20%,0.41,0.321,0.373,0.402,0.775,0.082,5.4,0.389,-0.5,56,11,0.356,124,sa505987
Daniel Mayora,Dodgers (AA),28,552,7.80%,11.40%,0.68,0.302,0.356,0.428,0.784,0.126,4.3,0.325,-0.5,76,12.7,0.356,120,sa291160
Lane Adams,Royals (AA),24,465,9.70%,18.50%,0.52,0.269,0.352,0.427,0.779,0.158,7.1,0.314,3.9,64,12.4,0.356,124,10767
Joe Benson,Marlins (AA),26,498,11.40%,19.30%,0.59,0.264,0.364,0.41,0.774,0.146,6.2,0.313,1.3,68,11.3,0.356,120,2845
Jose Lozada,Nationals (AA),28,54,1.90%,9.30%,0.2,0.373,0.377,0.412,0.789,0.039,3.5,0.404,0,8,1.3,0.355,120,sa454600
Michael Almanzar,Red Sox (AA),23,188,6.40%,20.70%,0.31,0.277,0.356,0.422,0.778,0.145,3.2,0.333,0.3,26,4.3,0.355,120,sa455994
Max Muncy,Athletics (AA),23,530,16.40%,17.40%,0.95,0.264,0.385,0.379,0.764,0.115,4.3,0.316,0.4,73,13.8,0.355,123,sa503373
Brian Fletcher,Royals (AA),25,70,7.10%,24.30%,0.29,0.254,0.3,0.525,0.825,0.271,3.7,0.238,0.2,10,1.8,0.355,123,sa526538
Trever Adams,Rangers (AA),25,531,7.20%,18.80%,0.38,0.278,0.334,0.448,0.782,0.17,4.3,0.323,-0.3,73,13.6,0.354,123,sa546549
Blake Miller,Giants (AA),24,102,8.80%,20.60%,0.43,0.304,0.373,0.402,0.775,0.098,5.5,0.394,0.2,14,2.3,0.354,119,sa738430
D'Arby Myers,Athletics (AA),25,239,7.10%,15.90%,0.45,0.305,0.357,0.418,0.775,0.113,6.1,0.358,-0.6,33,6,0.354,123,sa326716
Brian Hernandez,Angels (AA),25,508,7.70%,16.70%,0.46,0.308,0.366,0.408,0.774,0.1,2.3,0.361,-1.1,69,12.7,0.354,122,sa503330
Rymer Liriano,Padres (AA),23,415,8.40%,24.60%,0.34,0.264,0.335,0.442,0.777,0.178,5.6,0.326,0.5,56,10.2,0.353,122,4779
Jason Krizan,Tigers (AA),25,525,10.10%,9.00%,1.13,0.293,0.364,0.414,0.778,0.121,4.6,0.312,-0.3,73,11.2,0.353,118,sa546842
Kyeong Kang,Orioles (AA),26,412,7.80%,20.90%,0.37,0.282,0.338,0.452,0.79,0.17,3.8,0.336,-0.6,57,8.8,0.353,118,sa327822
Quincy Latimore,Nationals (AA),25,350,10.30%,21.40%,0.48,0.277,0.354,0.432,0.786,0.155,5.6,0.33,0.2,48,7.4,0.353,118,sa389676
Jonathan Rodriguez,Cardinals (AA),24,469,11.90%,20.50%,0.58,0.266,0.358,0.404,0.762,0.138,4.1,0.321,0.6,63,10.9,0.351,121,sa503023
Carlos Alonso,Phillies (AA),26,545,11.00%,12.80%,0.86,0.272,0.367,0.396,0.763,0.124,4.6,0.302,-0.3,75,10.9,0.351,117,sa525881
Jett Bandy,Angels (AA),24,363,9.10%,17.40%,0.52,0.25,0.348,0.413,0.762,0.163,1.9,0.273,-1.3,49,8.4,0.351,121,sa577010
Ruben Sosa,Astros (AA),23,216,10.20%,24.50%,0.42,0.267,0.348,0.417,0.765,0.15,8.8,0.36,2.4,29,4.9,0.35,120,sa599247
Zach Borenstein,- - -,23,309,10.70%,22.70%,0.47,0.258,0.337,0.439,0.776,0.181,6.1,0.315,0.2,41,6.3,0.349,118,sa599252
Chris O'Brien,Dodgers (AA),24,407,10.10%,16.20%,0.62,0.266,0.341,0.438,0.779,0.172,4.3,0.302,0.5,54,7.1,0.349,115,sa526558
Conner Crumbliss,Athletics (AA),27,522,13.20%,12.60%,1.05,0.251,0.358,0.394,0.752,0.144,5.8,0.272,1.6,69,11,0.348,119,sa502365
Cody Stanley,Cardinals (AA),25,433,8.10%,15.70%,0.51,0.283,0.34,0.429,0.769,0.145,5.1,0.309,1.7,57,9,0.348,119,sa526949
Jayson Langfels,Rockies (AA),25,361,11.60%,28.30%,0.41,0.277,0.377,0.362,0.738,0.085,5.9,0.397,-0.5,48,7.5,0.348,119,sa546633
Seth Loman,Braves (AA),28,359,7.00%,21.40%,0.32,0.261,0.334,0.437,0.771,0.176,4,0.305,0.7,47,6,0.348,115,sa326152
Corey Jones,Tigers (AA),26,453,5.30%,16.10%,0.33,0.304,0.347,0.424,0.772,0.12,3.2,0.355,-2,61,7.7,0.348,115,sa546893
